LDEV_Response_X270-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:03 X"
"1","2014/04/01 17:28",351
"2","2014/04/01 17:33",384
"3","2014/04/01 17:38",307
"4","2014/04/01 17:43",411
"5","2014/04/01 17:48",322
"6","2014/04/01 17:53",404
"7","2014/04/01 17:58",400
"8","2014/04/01 18:03",733
"9","2014/04/01 18:08",389
"10","2014/04/01 18:13",402
"11","2014/04/01 18:18",367
"12","2014/04/01 18:23",360
"13","2014/04/01 18:28",359
"14","2014/04/01 18:33",382
"15","2014/04/01 18:38",338
"16","2014/04/01 18:43",323
"17","2014/04/01 18:48",338
"18","2014/04/01 18:53",348
"19","2014/04/01 18:58",397
"20","2014/04/01 19:03",695
"21","2014/04/01 19:08",451
"22","2014/04/01 19:13",402
"23","2014/04/01 19:18",434
"24","2014/04/01 19:23",386
"25","2014/04/01 19:28",386
"26","2014/04/01 19:33",350
"27","2014/04/01 19:38",398
"28","2014/04/01 19:43",400
"29","2014/04/01 19:48",322
"30","2014/04/01 19:53",331
"31","2014/04/01 19:58",360
"32","2014/04/01 20:03",535
"33","2014/04/01 20:08",323
"34","2014/04/01 20:13",424
"35","2014/04/01 20:18",448
"36","2014/04/01 20:23",374
"37","2014/04/01 20:28",385
"38","2014/04/01 20:33",396
"39","2014/04/01 20:38",311
"40","2014/04/01 20:43",341
"41","2014/04/01 20:48",360
"42","2014/04/01 20:53",333
"43","2014/04/01 20:58",318
"44","2014/04/01 21:03",293
"45","2014/04/01 21:08",379
"46","2014/04/01 21:13",374
"47","2014/04/01 21:18",342
"48","2014/04/01 21:23",341
"49","2014/04/01 21:28",356
"50","2014/04/01 21:33",408
"51","2014/04/01 21:38",282
"52","2014/04/01 21:43",292
"53","2014/04/01 21:48",318
"54","2014/04/01 21:53",346
"55","2014/04/01 21:58",343
"56","2014/04/01 22:03",536
"57","2014/04/01 22:08",388
"58","2014/04/01 22:13",343
"59","2014/04/01 22:18",529
"60","2014/04/01 22:23",330
"61","2014/04/01 22:28",435
"62","2014/04/01 22:33",378
"63","2014/04/01 22:38",357
"64","2014/04/01 22:43",411
"65","2014/04/01 22:48",344
"66","2014/04/01 22:53",365
"67","2014/04/01 22:58",354
"68","2014/04/01 23:03",639
"69","2014/04/01 23:08",398
"70","2014/04/01 23:13",492
"71","2014/04/01 23:18",732
"72","2014/04/01 23:23",480
"73","2014/04/01 23:28",464
"74","2014/04/01 23:33",431
"75","2014/04/01 23:38",633
"76","2014/04/01 23:43",330
"77","2014/04/01 23:48",376
"78","2014/04/01 23:53",423
"79","2014/04/01 23:58",330
"80","2014/04/02 00:03",648
"81","2014/04/02 00:08",426
"82","2014/04/02 00:13",371
"83","2014/04/02 00:18",328
"84","2014/04/02 00:23",415
"85","2014/04/02 00:28",392
"86","2014/04/02 00:33",438
"87","2014/04/02 00:38",427
"88","2014/04/02 00:43",329
"89","2014/04/02 00:48",356
"90","2014/04/02 00:53",350
"91","2014/04/02 00:58",364
"92","2014/04/02 01:03",579
"93","2014/04/02 01:08",374
"94","2014/04/02 01:13",473
"95","2014/04/02 01:18",384
"96","2014/04/02 01:23",452
