LDEV_Response_X551-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:03:3B X"
"1","2014/04/01 17:28",-3
"2","2014/04/01 17:33",1355
"3","2014/04/01 17:38",-3
"4","2014/04/01 17:43",610
"5","2014/04/01 17:48",912
"6","2014/04/01 17:53",498
"7","2014/04/01 17:58",-3
"8","2014/04/01 18:03",1558
"9","2014/04/01 18:08",-3
"10","2014/04/01 18:13",-3
"11","2014/04/01 18:18",1512
"12","2014/04/01 18:23",-3
"13","2014/04/01 18:28",-3
"14","2014/04/01 18:33",1172
"15","2014/04/01 18:38",-3
"16","2014/04/01 18:43",600
"17","2014/04/01 18:48",1210
"18","2014/04/01 18:53",409
"19","2014/04/01 18:58",694
"20","2014/04/01 19:03",2332
"21","2014/04/01 19:08",-3
"22","2014/04/01 19:13",-3
"23","2014/04/01 19:18",829
"24","2014/04/01 19:23",-3
"25","2014/04/01 19:28",-3
"26","2014/04/01 19:33",1221
"27","2014/04/01 19:38",-3
"28","2014/04/01 19:43",-3
"29","2014/04/01 19:48",2398
"30","2014/04/01 19:53",-3
"31","2014/04/01 19:58",-3
"32","2014/04/01 20:03",1492
"33","2014/04/01 20:08",-3
"34","2014/04/01 20:13",-3
"35","2014/04/01 20:18",1766
"36","2014/04/01 20:23",905
"37","2014/04/01 20:28",-3
"38","2014/04/01 20:33",1697
"39","2014/04/01 20:38",-3
"40","2014/04/01 20:43",-3
"41","2014/04/01 20:48",938
"42","2014/04/01 20:53",-3
"43","2014/04/01 20:58",-3
"44","2014/04/01 21:03",1530
"45","2014/04/01 21:08",-3
"46","2014/04/01 21:13",-3
"47","2014/04/01 21:18",1474
"48","2014/04/01 21:23",-3
"49","2014/04/01 21:28",-3
"50","2014/04/01 21:33",1523
"51","2014/04/01 21:38",-3
"52","2014/04/01 21:43",546
"53","2014/04/01 21:48",1056
"54","2014/04/01 21:53",541
"55","2014/04/01 21:58",-3
"56","2014/04/01 22:03",1397
"57","2014/04/01 22:08",1586
"58","2014/04/01 22:13",1679
"59","2014/04/01 22:18",1663
"60","2014/04/01 22:23",920
"61","2014/04/01 22:28",1374
"62","2014/04/01 22:33",1451
"63","2014/04/01 22:38",1386
"64","2014/04/01 22:43",924
"65","2014/04/01 22:48",1514
"66","2014/04/01 22:53",1416
"67","2014/04/01 22:58",1451
"68","2014/04/01 23:03",1891
"69","2014/04/01 23:08",1731
"70","2014/04/01 23:13",1737
"71","2014/04/01 23:18",1676
"72","2014/04/01 23:23",1185
"73","2014/04/01 23:28",1978
"74","2014/04/01 23:33",1753
"75","2014/04/01 23:38",1796
"76","2014/04/01 23:43",1729
"77","2014/04/01 23:48",1863
"78","2014/04/01 23:53",1769
"79","2014/04/01 23:58",2301
"80","2014/04/02 00:03",1535
"81","2014/04/02 00:08",1515
"82","2014/04/02 00:13",1551
"83","2014/04/02 00:18",1632
"84","2014/04/02 00:23",1298
"85","2014/04/02 00:28",1298
"86","2014/04/02 00:33",1078
"87","2014/04/02 00:38",2733
"88","2014/04/02 00:43",1183
"89","2014/04/02 00:48",1395
"90","2014/04/02 00:53",1576
"91","2014/04/02 00:58",1430
"92","2014/04/02 01:03",1654
"93","2014/04/02 01:08",1233
"94","2014/04/02 01:13",2304
"95","2014/04/02 01:18",2290
"96","2014/04/02 01:23",-3
