LDEV_Response_X163-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:06:0D X"
"1","2014/04/01 17:28",690
"2","2014/04/01 17:33",614
"3","2014/04/01 17:38",630
"4","2014/04/01 17:43",775
"5","2014/04/01 17:48",864
"6","2014/04/01 17:53",753
"7","2014/04/01 17:58",648
"8","2014/04/01 18:03",1162
"9","2014/04/01 18:08",678
"10","2014/04/01 18:13",701
"11","2014/04/01 18:18",630
"12","2014/04/01 18:23",620
"13","2014/04/01 18:28",648
"14","2014/04/01 18:33",590
"15","2014/04/01 18:38",1008
"16","2014/04/01 18:43",670
"17","2014/04/01 18:48",910
"18","2014/04/01 18:53",880
"19","2014/04/01 18:58",745
"20","2014/04/01 19:03",1063
"21","2014/04/01 19:08",984
"22","2014/04/01 19:13",712
"23","2014/04/01 19:18",1044
"24","2014/04/01 19:23",701
"25","2014/04/01 19:28",687
"26","2014/04/01 19:33",750
"27","2014/04/01 19:38",656
"28","2014/04/01 19:43",747
"29","2014/04/01 19:48",735
"30","2014/04/01 19:53",826
"31","2014/04/01 19:58",744
"32","2014/04/01 20:03",948
"33","2014/04/01 20:08",521
"34","2014/04/01 20:13",632
"35","2014/04/01 20:18",648
"36","2014/04/01 20:23",604
"37","2014/04/01 20:28",638
"38","2014/04/01 20:33",615
"39","2014/04/01 20:38",709
"40","2014/04/01 20:43",743
"41","2014/04/01 20:48",696
"42","2014/04/01 20:53",788
"43","2014/04/01 20:58",738
"44","2014/04/01 21:03",1365
"45","2014/04/01 21:08",555
"46","2014/04/01 21:13",595
"47","2014/04/01 21:18",652
"48","2014/04/01 21:23",704
"49","2014/04/01 21:28",723
"50","2014/04/01 21:33",597
"51","2014/04/01 21:38",648
"52","2014/04/01 21:43",732
"53","2014/04/01 21:48",690
"54","2014/04/01 21:53",757
"55","2014/04/01 21:58",673
"56","2014/04/01 22:03",971
"57","2014/04/01 22:08",653
"58","2014/04/01 22:13",674
"59","2014/04/01 22:18",709
"60","2014/04/01 22:23",718
"61","2014/04/01 22:28",803
"62","2014/04/01 22:33",707
"63","2014/04/01 22:38",744
"64","2014/04/01 22:43",682
"65","2014/04/01 22:48",960
"66","2014/04/01 22:53",833
"67","2014/04/01 22:58",860
"68","2014/04/01 23:03",1017
"69","2014/04/01 23:08",806
"70","2014/04/01 23:13",990
"71","2014/04/01 23:18",1026
"72","2014/04/01 23:23",917
"73","2014/04/01 23:28",998
"74","2014/04/01 23:33",1008
"75","2014/04/01 23:38",1263
"76","2014/04/01 23:43",960
"77","2014/04/01 23:48",873
"78","2014/04/01 23:53",797
"79","2014/04/01 23:58",881
"80","2014/04/02 00:03",1125
"81","2014/04/02 00:08",720
"82","2014/04/02 00:13",781
"83","2014/04/02 00:18",699
"84","2014/04/02 00:23",712
"85","2014/04/02 00:28",805
"86","2014/04/02 00:33",785
"87","2014/04/02 00:38",859
"88","2014/04/02 00:43",866
"89","2014/04/02 00:48",1020
"90","2014/04/02 00:53",845
"91","2014/04/02 00:58",914
"92","2014/04/02 01:03",1061
"93","2014/04/02 01:08",727
"94","2014/04/02 01:13",761
"95","2014/04/02 01:18",854
"96","2014/04/02 01:23",1159
