LDEV_Response_X610-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:7B X"
"1","2014/04/01 17:28",3069
"2","2014/04/01 17:33",1706
"3","2014/04/01 17:38",1666
"4","2014/04/01 17:43",1370
"5","2014/04/01 17:48",3214
"6","2014/04/01 17:53",1513
"7","2014/04/01 17:58",1507
"8","2014/04/01 18:03",1521
"9","2014/04/01 18:08",1121
"10","2014/04/01 18:13",1398
"11","2014/04/01 18:18",2412
"12","2014/04/01 18:23",2057
"13","2014/04/01 18:28",4056
"14","2014/04/01 18:33",2656
"15","2014/04/01 18:38",2141
"16","2014/04/01 18:43",1803
"17","2014/04/01 18:48",2784
"18","2014/04/01 18:53",1577
"19","2014/04/01 18:58",2238
"20","2014/04/01 19:03",2131
"21","2014/04/01 19:08",2983
"22","2014/04/01 19:13",1953
"23","2014/04/01 19:18",1769
"24","2014/04/01 19:23",1924
"25","2014/04/01 19:28",2470
"26","2014/04/01 19:33",2989
"27","2014/04/01 19:38",2354
"28","2014/04/01 19:43",30252
"29","2014/04/01 19:48",8441
"30","2014/04/01 19:53",8543
"31","2014/04/01 19:58",3452
"32","2014/04/01 20:03",2880
"33","2014/04/01 20:08",2965
"34","2014/04/01 20:13",1858
"35","2014/04/01 20:18",1428
"36","2014/04/01 20:23",1346
"37","2014/04/01 20:28",2191
"38","2014/04/01 20:33",2264
"39","2014/04/01 20:38",984
"40","2014/04/01 20:43",1187
"41","2014/04/01 20:48",1496
"42","2014/04/01 20:53",1251
"43","2014/04/01 20:58",2661
"44","2014/04/01 21:03",2107
"45","2014/04/01 21:08",4402
"46","2014/04/01 21:13",3426
"47","2014/04/01 21:18",5717
"48","2014/04/01 21:23",4143
"49","2014/04/01 21:28",3905
"50","2014/04/01 21:33",5622
"51","2014/04/01 21:38",3802
"52","2014/04/01 21:43",3549
"53","2014/04/01 21:48",5400
"54","2014/04/01 21:53",3240
"55","2014/04/01 21:58",6258
"56","2014/04/01 22:03",4267
"57","2014/04/01 22:08",6095
"58","2014/04/01 22:13",4177
"59","2014/04/01 22:18",2340
"60","2014/04/01 22:23",2381
"61","2014/04/01 22:28",8656
"62","2014/04/01 22:33",9764
"63","2014/04/01 22:38",3680
"64","2014/04/01 22:43",2135
"65","2014/04/01 22:48",2570
"66","2014/04/01 22:53",3725
"67","2014/04/01 22:58",4032
"68","2014/04/01 23:03",4581
"69","2014/04/01 23:08",8325
"70","2014/04/01 23:13",7510
"71","2014/04/01 23:18",9761
"72","2014/04/01 23:23",7376
"73","2014/04/01 23:28",4934
"74","2014/04/01 23:33",5200
"75","2014/04/01 23:38",7868
"76","2014/04/01 23:43",19067
"77","2014/04/01 23:48",5381
"78","2014/04/01 23:53",6295
"79","2014/04/01 23:58",5814
"80","2014/04/02 00:03",6183
"81","2014/04/02 00:08",12079
"82","2014/04/02 00:13",17626
"83","2014/04/02 00:18",12570
"84","2014/04/02 00:23",5677
"85","2014/04/02 00:28",5544
"86","2014/04/02 00:33",5442
"87","2014/04/02 00:38",7113
"88","2014/04/02 00:43",6566
"89","2014/04/02 00:48",4810
"90","2014/04/02 00:53",28514
"91","2014/04/02 00:58",1512
"92","2014/04/02 01:03",1801
"93","2014/04/02 01:08",4763
"94","2014/04/02 01:13",2738
"95","2014/04/02 01:18",3398
"96","2014/04/02 01:23",2353
