LDEV_Response_X272-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:0E X"
"1","2014/04/01 17:28",2875
"2","2014/04/01 17:33",2755
"3","2014/04/01 17:38",2869
"4","2014/04/01 17:43",4359
"5","2014/04/01 17:48",3396
"6","2014/04/01 17:53",2829
"7","2014/04/01 17:58",4227
"8","2014/04/01 18:03",2374
"9","2014/04/01 18:08",4874
"10","2014/04/01 18:13",3236
"11","2014/04/01 18:18",2422
"12","2014/04/01 18:23",3445
"13","2014/04/01 18:28",4448
"14","2014/04/01 18:33",5010
"15","2014/04/01 18:38",5605
"16","2014/04/01 18:43",3401
"17","2014/04/01 18:48",1908
"18","2014/04/01 18:53",2852
"19","2014/04/01 18:58",2908
"20","2014/04/01 19:03",5055
"21","2014/04/01 19:08",5683
"22","2014/04/01 19:13",4389
"23","2014/04/01 19:18",4463
"24","2014/04/01 19:23",5785
"25","2014/04/01 19:28",4684
"26","2014/04/01 19:33",4392
"27","2014/04/01 19:38",4123
"28","2014/04/01 19:43",3112
"29","2014/04/01 19:48",4351
"30","2014/04/01 19:53",3048
"31","2014/04/01 19:58",2644
"32","2014/04/01 20:03",3106
"33","2014/04/01 20:08",5275
"34","2014/04/01 20:13",3376
"35","2014/04/01 20:18",2963
"36","2014/04/01 20:23",3442
"37","2014/04/01 20:28",2509
"38","2014/04/01 20:33",2279
"39","2014/04/01 20:38",3018
"40","2014/04/01 20:43",2739
"41","2014/04/01 20:48",2901
"42","2014/04/01 20:53",2660
"43","2014/04/01 20:58",2154
"44","2014/04/01 21:03",2687
"45","2014/04/01 21:08",2408
"46","2014/04/01 21:13",3103
"47","2014/04/01 21:18",3214
"48","2014/04/01 21:23",1561
"49","2014/04/01 21:28",1328
"50","2014/04/01 21:33",2524
"51","2014/04/01 21:38",2641
"52","2014/04/01 21:43",2300
"53","2014/04/01 21:48",2884
"54","2014/04/01 21:53",2264
"55","2014/04/01 21:58",1294
"56","2014/04/01 22:03",2189
"57","2014/04/01 22:08",2275
"58","2014/04/01 22:13",2775
"59","2014/04/01 22:18",1840
"60","2014/04/01 22:23",1940
"61","2014/04/01 22:28",1586
"62","2014/04/01 22:33",2067
"63","2014/04/01 22:38",3064
"64","2014/04/01 22:43",1955
"65","2014/04/01 22:48",2538
"66","2014/04/01 22:53",3069
"67","2014/04/01 22:58",2614
"68","2014/04/01 23:03",4805
"69","2014/04/01 23:08",5579
"70","2014/04/01 23:13",6067
"71","2014/04/01 23:18",4090
"72","2014/04/01 23:23",4053
"73","2014/04/01 23:28",5619
"74","2014/04/01 23:33",6233
"75","2014/04/01 23:38",5444
"76","2014/04/01 23:43",4972
"77","2014/04/01 23:48",4649
"78","2014/04/01 23:53",5062
"79","2014/04/01 23:58",4166
"80","2014/04/02 00:03",5480
"81","2014/04/02 00:08",4788
"82","2014/04/02 00:13",4512
"83","2014/04/02 00:18",5043
"84","2014/04/02 00:23",5487
"85","2014/04/02 00:28",2900
"86","2014/04/02 00:33",4435
"87","2014/04/02 00:38",4074
"88","2014/04/02 00:43",3450
"89","2014/04/02 00:48",3446
"90","2014/04/02 00:53",3804
"91","2014/04/02 00:58",3637
"92","2014/04/02 01:03",5458
"93","2014/04/02 01:08",5336
"94","2014/04/02 01:13",5834
"95","2014/04/02 01:18",3624
"96","2014/04/02 01:23",3585
