LDEV_Response_X531-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:E4 X"
"1","2014/04/01 17:28",1003
"2","2014/04/01 17:33",1277
"3","2014/04/01 17:38",890
"4","2014/04/01 17:43",1394
"5","2014/04/01 17:48",1945
"6","2014/04/01 17:53",1554
"7","2014/04/01 17:58",1092
"8","2014/04/01 18:03",1632
"9","2014/04/01 18:08",939
"10","2014/04/01 18:13",1055
"11","2014/04/01 18:18",871
"12","2014/04/01 18:23",1223
"13","2014/04/01 18:28",-3
"14","2014/04/01 18:33",1179
"15","2014/04/01 18:38",-3
"16","2014/04/01 18:43",1460
"17","2014/04/01 18:48",1079
"18","2014/04/01 18:53",1170
"19","2014/04/01 18:58",1653
"20","2014/04/01 19:03",1430
"21","2014/04/01 19:08",1185
"22","2014/04/01 19:13",894
"23","2014/04/01 19:18",2075
"24","2014/04/01 19:23",1105
"25","2014/04/01 19:28",1071
"26","2014/04/01 19:33",1159
"27","2014/04/01 19:38",1191
"28","2014/04/01 19:43",8559
"29","2014/04/01 19:48",1105
"30","2014/04/01 19:53",1104
"31","2014/04/01 19:58",1600
"32","2014/04/01 20:03",2014
"33","2014/04/01 20:08",667
"34","2014/04/01 20:13",1172
"35","2014/04/01 20:18",-3
"36","2014/04/01 20:23",1073
"37","2014/04/01 20:28",1128
"38","2014/04/01 20:33",1540
"39","2014/04/01 20:38",-3
"40","2014/04/01 20:43",-3
"41","2014/04/01 20:48",1018
"42","2014/04/01 20:53",930
"43","2014/04/01 20:58",802
"44","2014/04/01 21:03",1823
"45","2014/04/01 21:08",-3
"46","2014/04/01 21:13",1063
"47","2014/04/01 21:18",769
"48","2014/04/01 21:23",1310
"49","2014/04/01 21:28",1010
"50","2014/04/01 21:33",1509
"51","2014/04/01 21:38",943
"52","2014/04/01 21:43",1403
"53","2014/04/01 21:48",1350
"54","2014/04/01 21:53",1541
"55","2014/04/01 21:58",1138
"56","2014/04/01 22:03",1521
"57","2014/04/01 22:08",990
"58","2014/04/01 22:13",916
"59","2014/04/01 22:18",-3
"60","2014/04/01 22:23",1080
"61","2014/04/01 22:28",-3
"62","2014/04/01 22:33",1134
"63","2014/04/01 22:38",957
"64","2014/04/01 22:43",1914
"65","2014/04/01 22:48",1465
"66","2014/04/01 22:53",2404
"67","2014/04/01 22:58",2088
"68","2014/04/01 23:03",7628
"69","2014/04/01 23:08",-3
"70","2014/04/01 23:13",1975
"71","2014/04/01 23:18",20913
"72","2014/04/01 23:23",1554
"73","2014/04/01 23:28",-3
"74","2014/04/01 23:33",2847
"75","2014/04/01 23:38",-3
"76","2014/04/01 23:43",2560
"77","2014/04/01 23:48",1670
"78","2014/04/01 23:53",3641
"79","2014/04/01 23:58",1275
"80","2014/04/02 00:03",3468
"81","2014/04/02 00:08",1357
"82","2014/04/02 00:13",1500
"83","2014/04/02 00:18",5493
"84","2014/04/02 00:23",4410
"85","2014/04/02 00:28",2135
"86","2014/04/02 00:33",1301
"87","2014/04/02 00:38",-3
"88","2014/04/02 00:43",1124
"89","2014/04/02 00:48",1082
"90","2014/04/02 00:53",1487
"91","2014/04/02 00:58",1224
"92","2014/04/02 01:03",1828
"93","2014/04/02 01:08",1282
"94","2014/04/02 01:13",989
"95","2014/04/02 01:18",1068
"96","2014/04/02 01:23",793
