LDEV_Response_X521-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1B X"
"1","2014/04/01 17:28",-3
"2","2014/04/01 17:33",-3
"3","2014/04/01 17:38",-3
"4","2014/04/01 17:43",-3
"5","2014/04/01 17:48",6129
"6","2014/04/01 17:53",9078
"7","2014/04/01 17:58",-3
"8","2014/04/01 18:03",-3
"9","2014/04/01 18:08",2136
"10","2014/04/01 18:13",-3
"11","2014/04/01 18:18",7351
"12","2014/04/01 18:23",3410
"13","2014/04/01 18:28",-3
"14","2014/04/01 18:33",-3
"15","2014/04/01 18:38",-3
"16","2014/04/01 18:43",2631
"17","2014/04/01 18:48",5926
"18","2014/04/01 18:53",9055
"19","2014/04/01 18:58",-3
"20","2014/04/01 19:03",-3
"21","2014/04/01 19:08",3847
"22","2014/04/01 19:13",-3
"23","2014/04/01 19:18",6030
"24","2014/04/01 19:23",9114
"25","2014/04/01 19:28",1774
"26","2014/04/01 19:33",2016
"27","2014/04/01 19:38",6648
"28","2014/04/01 19:43",-3
"29","2014/04/01 19:48",9222
"30","2014/04/01 19:53",9646
"31","2014/04/01 19:58",10969
"32","2014/04/01 20:03",-3
"33","2014/04/01 20:08",3505
"34","2014/04/01 20:13",-3
"35","2014/04/01 20:18",8242
"36","2014/04/01 20:23",7805
"37","2014/04/01 20:28",6982
"38","2014/04/01 20:33",5874
"39","2014/04/01 20:38",6786
"40","2014/04/01 20:43",-3
"41","2014/04/01 20:48",-3
"42","2014/04/01 20:53",6576
"43","2014/04/01 20:58",7992
"44","2014/04/01 21:03",-3
"45","2014/04/01 21:08",4582
"46","2014/04/01 21:13",-3
"47","2014/04/01 21:18",6184
"48","2014/04/01 21:23",5429
"49","2014/04/01 21:28",3058
"50","2014/04/01 21:33",5887
"51","2014/04/01 21:38",-3
"52","2014/04/01 21:43",-3
"53","2014/04/01 21:48",-3
"54","2014/04/01 21:53",5991
"55","2014/04/01 21:58",7632
"56","2014/04/01 22:03",4485
"57","2014/04/01 22:08",6514
"58","2014/04/01 22:13",27637
"59","2014/04/01 22:18",3168
"60","2014/04/01 22:23",2772
"61","2014/04/01 22:28",4301
"62","2014/04/01 22:33",3079
"63","2014/04/01 22:38",2988
"64","2014/04/01 22:43",1272
"65","2014/04/01 22:48",5103
"66","2014/04/01 22:53",4564
"67","2014/04/01 22:58",7704
"68","2014/04/01 23:03",8948
"69","2014/04/01 23:08",7328
"70","2014/04/01 23:13",6758
"71","2014/04/01 23:18",12154
"72","2014/04/01 23:23",5864
"73","2014/04/01 23:28",27793
"74","2014/04/01 23:33",5170
"75","2014/04/01 23:38",12648
"76","2014/04/01 23:43",7015
"77","2014/04/01 23:48",9473
"78","2014/04/01 23:53",6670
"79","2014/04/01 23:58",26930
"80","2014/04/02 00:03",1897
"81","2014/04/02 00:08",10885
"82","2014/04/02 00:13",2567
"83","2014/04/02 00:18",2689
"84","2014/04/02 00:23",3434
"85","2014/04/02 00:28",1632
"86","2014/04/02 00:33",986
"87","2014/04/02 00:38",2105
"88","2014/04/02 00:43",3298
"89","2014/04/02 00:48",959
"90","2014/04/02 00:53",9794
"91","2014/04/02 00:58",5069
"92","2014/04/02 01:03",2130
"93","2014/04/02 01:08",2553
"94","2014/04/02 01:13",10464
"95","2014/04/02 01:18",27575
"96","2014/04/02 01:23",13817
