LDEV_Response_X84-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:2D X"
"1","2014/04/01 17:28",-3
"2","2014/04/01 17:33",964
"3","2014/04/01 17:38",1319
"4","2014/04/01 17:43",736
"5","2014/04/01 17:48",1495
"6","2014/04/01 17:53",1209
"7","2014/04/01 17:58",892
"8","2014/04/01 18:03",670
"9","2014/04/01 18:08",659
"10","2014/04/01 18:13",633
"11","2014/04/01 18:18",863
"12","2014/04/01 18:23",660
"13","2014/04/01 18:28",666
"14","2014/04/01 18:33",708
"15","2014/04/01 18:38",755
"16","2014/04/01 18:43",781
"17","2014/04/01 18:48",831
"18","2014/04/01 18:53",662
"19","2014/04/01 18:58",678
"20","2014/04/01 19:03",698
"21","2014/04/01 19:08",918
"22","2014/04/01 19:13",775
"23","2014/04/01 19:18",766
"24","2014/04/01 19:23",893
"25","2014/04/01 19:28",883
"26","2014/04/01 19:33",771
"27","2014/04/01 19:38",666
"28","2014/04/01 19:43",676
"29","2014/04/01 19:48",761
"30","2014/04/01 19:53",619
"31","2014/04/01 19:58",674
"32","2014/04/01 20:03",865
"33","2014/04/01 20:08",713
"34","2014/04/01 20:13",727
"35","2014/04/01 20:18",693
"36","2014/04/01 20:23",705
"37","2014/04/01 20:28",654
"38","2014/04/01 20:33",708
"39","2014/04/01 20:38",683
"40","2014/04/01 20:43",648
"41","2014/04/01 20:48",674
"42","2014/04/01 20:53",680
"43","2014/04/01 20:58",930
"44","2014/04/01 21:03",767
"45","2014/04/01 21:08",785
"46","2014/04/01 21:13",714
"47","2014/04/01 21:18",609
"48","2014/04/01 21:23",-3
"49","2014/04/01 21:28",665
"50","2014/04/01 21:33",1206
"51","2014/04/01 21:38",766
"52","2014/04/01 21:43",668
"53","2014/04/01 21:48",643
"54","2014/04/01 21:53",682
"55","2014/04/01 21:58",-3
"56","2014/04/01 22:03",794
"57","2014/04/01 22:08",924
"58","2014/04/01 22:13",-3
"59","2014/04/01 22:18",611
"60","2014/04/01 22:23",-3
"61","2014/04/01 22:28",-3
"62","2014/04/01 22:33",926
"63","2014/04/01 22:38",-3
"64","2014/04/01 22:43",-3
"65","2014/04/01 22:48",-3
"66","2014/04/01 22:53",684
"67","2014/04/01 22:58",556
"68","2014/04/01 23:03",1131
"69","2014/04/01 23:08",466
"70","2014/04/01 23:13",4911
"71","2014/04/01 23:18",1539
"72","2014/04/01 23:23",1401
"73","2014/04/01 23:28",2272
"74","2014/04/01 23:33",6980
"75","2014/04/01 23:38",2887
"76","2014/04/01 23:43",1054
"77","2014/04/01 23:48",1355
"78","2014/04/01 23:53",4643
"79","2014/04/01 23:58",792
"80","2014/04/02 00:03",603
"81","2014/04/02 00:08",-3
"82","2014/04/02 00:13",-3
"83","2014/04/02 00:18",778
"84","2014/04/02 00:23",-3
"85","2014/04/02 00:28",-3
"86","2014/04/02 00:33",766
"87","2014/04/02 00:38",1063
"88","2014/04/02 00:43",-3
"89","2014/04/02 00:48",947
"90","2014/04/02 00:53",747
"91","2014/04/02 00:58",-3
"92","2014/04/02 01:03",639
"93","2014/04/02 01:08",-3
"94","2014/04/02 01:13",-3
"95","2014/04/02 01:18",767
"96","2014/04/02 01:23",-3
