LDEV_Response_X406-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:06:0E X"
"1","2014/04/01 17:28",696
"2","2014/04/01 17:33",626
"3","2014/04/01 17:38",524
"4","2014/04/01 17:43",762
"5","2014/04/01 17:48",719
"6","2014/04/01 17:53",710
"7","2014/04/01 17:58",588
"8","2014/04/01 18:03",1086
"9","2014/04/01 18:08",696
"10","2014/04/01 18:13",544
"11","2014/04/01 18:18",520
"12","2014/04/01 18:23",668
"13","2014/04/01 18:28",600
"14","2014/04/01 18:33",702
"15","2014/04/01 18:38",684
"16","2014/04/01 18:43",764
"17","2014/04/01 18:48",684
"18","2014/04/01 18:53",673
"19","2014/04/01 18:58",624
"20","2014/04/01 19:03",890
"21","2014/04/01 19:08",624
"22","2014/04/01 19:13",659
"23","2014/04/01 19:18",688
"24","2014/04/01 19:23",653
"25","2014/04/01 19:28",618
"26","2014/04/01 19:33",713
"27","2014/04/01 19:38",626
"28","2014/04/01 19:43",627
"29","2014/04/01 19:48",602
"30","2014/04/01 19:53",552
"31","2014/04/01 19:58",598
"32","2014/04/01 20:03",800
"33","2014/04/01 20:08",512
"34","2014/04/01 20:13",720
"35","2014/04/01 20:18",610
"36","2014/04/01 20:23",588
"37","2014/04/01 20:28",502
"38","2014/04/01 20:33",596
"39","2014/04/01 20:38",664
"40","2014/04/01 20:43",679
"41","2014/04/01 20:48",625
"42","2014/04/01 20:53",576
"43","2014/04/01 20:58",537
"44","2014/04/01 21:03",801
"45","2014/04/01 21:08",559
"46","2014/04/01 21:13",572
"47","2014/04/01 21:18",576
"48","2014/04/01 21:23",580
"49","2014/04/01 21:28",629
"50","2014/04/01 21:33",553
"51","2014/04/01 21:38",679
"52","2014/04/01 21:43",658
"53","2014/04/01 21:48",565
"54","2014/04/01 21:53",636
"55","2014/04/01 21:58",532
"56","2014/04/01 22:03",935
"57","2014/04/01 22:08",788
"58","2014/04/01 22:13",599
"59","2014/04/01 22:18",731
"60","2014/04/01 22:23",659
"61","2014/04/01 22:28",748
"62","2014/04/01 22:33",659
"63","2014/04/01 22:38",790
"64","2014/04/01 22:43",699
"65","2014/04/01 22:48",718
"66","2014/04/01 22:53",611
"67","2014/04/01 22:58",648
"68","2014/04/01 23:03",1147
"69","2014/04/01 23:08",790
"70","2014/04/01 23:13",912
"71","2014/04/01 23:18",803
"72","2014/04/01 23:23",738
"73","2014/04/01 23:28",619
"74","2014/04/01 23:33",1002
"75","2014/04/01 23:38",781
"76","2014/04/01 23:43",793
"77","2014/04/01 23:48",878
"78","2014/04/01 23:53",789
"79","2014/04/01 23:58",616
"80","2014/04/02 00:03",1145
"81","2014/04/02 00:08",576
"82","2014/04/02 00:13",671
"83","2014/04/02 00:18",647
"84","2014/04/02 00:23",646
"85","2014/04/02 00:28",748
"86","2014/04/02 00:33",808
"87","2014/04/02 00:38",792
"88","2014/04/02 00:43",838
"89","2014/04/02 00:48",849
"90","2014/04/02 00:53",627
"91","2014/04/02 00:58",634
"92","2014/04/02 01:03",1176
"93","2014/04/02 01:08",771
"94","2014/04/02 01:13",701
"95","2014/04/02 01:18",840
"96","2014/04/02 01:23",759
