LDEV_Response_X524-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1E X"
"1","2014/04/01 17:28",1644
"2","2014/04/01 17:33",1890
"3","2014/04/01 17:38",1115
"4","2014/04/01 17:43",2482
"5","2014/04/01 17:48",5765
"6","2014/04/01 17:53",6255
"7","2014/04/01 17:58",-3
"8","2014/04/01 18:03",-3
"9","2014/04/01 18:08",1662
"10","2014/04/01 18:13",-3
"11","2014/04/01 18:18",7243
"12","2014/04/01 18:23",6675
"13","2014/04/01 18:28",-3
"14","2014/04/01 18:33",-3
"15","2014/04/01 18:38",-3
"16","2014/04/01 18:43",-3
"17","2014/04/01 18:48",5621
"18","2014/04/01 18:53",7623
"19","2014/04/01 18:58",-3
"20","2014/04/01 19:03",2383
"21","2014/04/01 19:08",2574
"22","2014/04/01 19:13",2190
"23","2014/04/01 19:18",5136
"24","2014/04/01 19:23",9152
"25","2014/04/01 19:28",1696
"26","2014/04/01 19:33",3352
"27","2014/04/01 19:38",-3
"28","2014/04/01 19:43",-3
"29","2014/04/01 19:48",9270
"30","2014/04/01 19:53",8295
"31","2014/04/01 19:58",9936
"32","2014/04/01 20:03",2243
"33","2014/04/01 20:08",1151
"34","2014/04/01 20:13",-3
"35","2014/04/01 20:18",8753
"36","2014/04/01 20:23",4836
"37","2014/04/01 20:28",7383
"38","2014/04/01 20:33",3387
"39","2014/04/01 20:38",7859
"40","2014/04/01 20:43",-3
"41","2014/04/01 20:48",5000
"42","2014/04/01 20:53",8378
"43","2014/04/01 20:58",9024
"44","2014/04/01 21:03",3070
"45","2014/04/01 21:08",4796
"46","2014/04/01 21:13",7441
"47","2014/04/01 21:18",7903
"48","2014/04/01 21:23",10032
"49","2014/04/01 21:28",-3
"50","2014/04/01 21:33",5045
"51","2014/04/01 21:38",-3
"52","2014/04/01 21:43",2594
"53","2014/04/01 21:48",-3
"54","2014/04/01 21:53",6745
"55","2014/04/01 21:58",6952
"56","2014/04/01 22:03",4407
"57","2014/04/01 22:08",6705
"58","2014/04/01 22:13",25968
"59","2014/04/01 22:18",2683
"60","2014/04/01 22:23",3007
"61","2014/04/01 22:28",4092
"62","2014/04/01 22:33",3204
"63","2014/04/01 22:38",3144
"64","2014/04/01 22:43",1409
"65","2014/04/01 22:48",4273
"66","2014/04/01 22:53",5219
"67","2014/04/01 22:58",6806
"68","2014/04/01 23:03",8679
"69","2014/04/01 23:08",8633
"70","2014/04/01 23:13",6894
"71","2014/04/01 23:18",15578
"72","2014/04/01 23:23",6556
"73","2014/04/01 23:28",29534
"74","2014/04/01 23:33",4930
"75","2014/04/01 23:38",13073
"76","2014/04/01 23:43",6879
"77","2014/04/01 23:48",11497
"78","2014/04/01 23:53",7168
"79","2014/04/01 23:58",24164
"80","2014/04/02 00:03",2172
"81","2014/04/02 00:08",14552
"82","2014/04/02 00:13",2467
"83","2014/04/02 00:18",2097
"84","2014/04/02 00:23",3480
"85","2014/04/02 00:28",2023
"86","2014/04/02 00:33",1251
"87","2014/04/02 00:38",1719
"88","2014/04/02 00:43",1433
"89","2014/04/02 00:48",886
"90","2014/04/02 00:53",14311
"91","2014/04/02 00:58",7114
"92","2014/04/02 01:03",2458
"93","2014/04/02 01:08",2365
"94","2014/04/02 01:13",8604
"95","2014/04/02 01:18",22632
"96","2014/04/02 01:23",17636
