LDEV_Response_X530-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:E3 X"
"1","2014/04/01 17:28",-3
"2","2014/04/01 17:33",3620
"3","2014/04/01 17:38",-3
"4","2014/04/01 17:43",-3
"5","2014/04/01 17:48",3777
"6","2014/04/01 17:53",9281
"7","2014/04/01 17:58",-3
"8","2014/04/01 18:03",1487
"9","2014/04/01 18:08",774
"10","2014/04/01 18:13",1763
"11","2014/04/01 18:18",4414
"12","2014/04/01 18:23",8182
"13","2014/04/01 18:28",-3
"14","2014/04/01 18:33",-3
"15","2014/04/01 18:38",-3
"16","2014/04/01 18:43",-3
"17","2014/04/01 18:48",4886
"18","2014/04/01 18:53",7406
"19","2014/04/01 18:58",-3
"20","2014/04/01 19:03",1900
"21","2014/04/01 19:08",1328
"22","2014/04/01 19:13",-3
"23","2014/04/01 19:18",4464
"24","2014/04/01 19:23",5772
"25","2014/04/01 19:28",1028
"26","2014/04/01 19:33",1737
"27","2014/04/01 19:38",-3
"28","2014/04/01 19:43",-3
"29","2014/04/01 19:48",7864
"30","2014/04/01 19:53",9446
"31","2014/04/01 19:58",9548
"32","2014/04/01 20:03",-3
"33","2014/04/01 20:08",2314
"34","2014/04/01 20:13",-3
"35","2014/04/01 20:18",7764
"36","2014/04/01 20:23",5441
"37","2014/04/01 20:28",8898
"38","2014/04/01 20:33",4747
"39","2014/04/01 20:38",4321
"40","2014/04/01 20:43",-3
"41","2014/04/01 20:48",4679
"42","2014/04/01 20:53",7878
"43","2014/04/01 20:58",9462
"44","2014/04/01 21:03",-3
"45","2014/04/01 21:08",5030
"46","2014/04/01 21:13",7692
"47","2014/04/01 21:18",6158
"48","2014/04/01 21:23",9929
"49","2014/04/01 21:28",-3
"50","2014/04/01 21:33",7141
"51","2014/04/01 21:38",-3
"52","2014/04/01 21:43",-3
"53","2014/04/01 21:48",3171
"54","2014/04/01 21:53",7723
"55","2014/04/01 21:58",7285
"56","2014/04/01 22:03",3396
"57","2014/04/01 22:08",7377
"58","2014/04/01 22:13",23079
"59","2014/04/01 22:18",2971
"60","2014/04/01 22:23",3012
"61","2014/04/01 22:28",4080
"62","2014/04/01 22:33",2742
"63","2014/04/01 22:38",3544
"64","2014/04/01 22:43",1514
"65","2014/04/01 22:48",4583
"66","2014/04/01 22:53",5398
"67","2014/04/01 22:58",6872
"68","2014/04/01 23:03",8739
"69","2014/04/01 23:08",8538
"70","2014/04/01 23:13",7166
"71","2014/04/01 23:18",13388
"72","2014/04/01 23:23",6565
"73","2014/04/01 23:28",26471
"74","2014/04/01 23:33",5554
"75","2014/04/01 23:38",14637
"76","2014/04/01 23:43",7004
"77","2014/04/01 23:48",10179
"78","2014/04/01 23:53",6948
"79","2014/04/01 23:58",19463
"80","2014/04/02 00:03",1915
"81","2014/04/02 00:08",16139
"82","2014/04/02 00:13",2226
"83","2014/04/02 00:18",2329
"84","2014/04/02 00:23",3090
"85","2014/04/02 00:28",2158
"86","2014/04/02 00:33",1470
"87","2014/04/02 00:38",1889
"88","2014/04/02 00:43",6225
"89","2014/04/02 00:48",1002
"90","2014/04/02 00:53",10173
"91","2014/04/02 00:58",8595
"92","2014/04/02 01:03",1945
"93","2014/04/02 01:08",1533
"94","2014/04/02 01:13",6792
"95","2014/04/02 01:18",39181
"96","2014/04/02 01:23",15535
