LDEV_Response_X617-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:7F X"
"1","2014/04/01 17:28",3422
"2","2014/04/01 17:33",1727
"3","2014/04/01 17:38",1915
"4","2014/04/01 17:43",1596
"5","2014/04/01 17:48",4664
"6","2014/04/01 17:53",2017
"7","2014/04/01 17:58",1626
"8","2014/04/01 18:03",1959
"9","2014/04/01 18:08",1862
"10","2014/04/01 18:13",1592
"11","2014/04/01 18:18",3152
"12","2014/04/01 18:23",2492
"13","2014/04/01 18:28",4289
"14","2014/04/01 18:33",3218
"15","2014/04/01 18:38",3759
"16","2014/04/01 18:43",2378
"17","2014/04/01 18:48",2953
"18","2014/04/01 18:53",2479
"19","2014/04/01 18:58",2510
"20","2014/04/01 19:03",2808
"21","2014/04/01 19:08",3493
"22","2014/04/01 19:13",2471
"23","2014/04/01 19:18",1942
"24","2014/04/01 19:23",2645
"25","2014/04/01 19:28",2402
"26","2014/04/01 19:33",2655
"27","2014/04/01 19:38",3662
"28","2014/04/01 19:43",30665
"29","2014/04/01 19:48",12320
"30","2014/04/01 19:53",9161
"31","2014/04/01 19:58",4704
"32","2014/04/01 20:03",2402
"33","2014/04/01 20:08",2760
"34","2014/04/01 20:13",2400
"35","2014/04/01 20:18",2091
"36","2014/04/01 20:23",1535
"37","2014/04/01 20:28",2820
"38","2014/04/01 20:33",2566
"39","2014/04/01 20:38",1231
"40","2014/04/01 20:43",1281
"41","2014/04/01 20:48",2172
"42","2014/04/01 20:53",1613
"43","2014/04/01 20:58",3921
"44","2014/04/01 21:03",2996
"45","2014/04/01 21:08",5259
"46","2014/04/01 21:13",3484
"47","2014/04/01 21:18",5578
"48","2014/04/01 21:23",5062
"49","2014/04/01 21:28",5158
"50","2014/04/01 21:33",5549
"51","2014/04/01 21:38",4005
"52","2014/04/01 21:43",3966
"53","2014/04/01 21:48",7748
"54","2014/04/01 21:53",5156
"55","2014/04/01 21:58",7945
"56","2014/04/01 22:03",4853
"57","2014/04/01 22:08",8691
"58","2014/04/01 22:13",4491
"59","2014/04/01 22:18",2700
"60","2014/04/01 22:23",2742
"61","2014/04/01 22:28",13398
"62","2014/04/01 22:33",8285
"63","2014/04/01 22:38",3896
"64","2014/04/01 22:43",2360
"65","2014/04/01 22:48",3536
"66","2014/04/01 22:53",3415
"67","2014/04/01 22:58",4876
"68","2014/04/01 23:03",6565
"69","2014/04/01 23:08",7279
"70","2014/04/01 23:13",7220
"71","2014/04/01 23:18",9289
"72","2014/04/01 23:23",9694
"73","2014/04/01 23:28",6492
"74","2014/04/01 23:33",5572
"75","2014/04/01 23:38",8038
"76","2014/04/01 23:43",16497
"77","2014/04/01 23:48",6226
"78","2014/04/01 23:53",5297
"79","2014/04/01 23:58",6444
"80","2014/04/02 00:03",6986
"81","2014/04/02 00:08",10727
"82","2014/04/02 00:13",16081
"83","2014/04/02 00:18",12382
"84","2014/04/02 00:23",4845
"85","2014/04/02 00:28",5392
"86","2014/04/02 00:33",6210
"87","2014/04/02 00:38",6562
"88","2014/04/02 00:43",5889
"89","2014/04/02 00:48",5077
"90","2014/04/02 00:53",26815
"91","2014/04/02 00:58",1910
"92","2014/04/02 01:03",2022
"93","2014/04/02 01:08",4863
"94","2014/04/02 01:13",3137
"95","2014/04/02 01:18",3036
"96","2014/04/02 01:23",1846
