LDEV_Response_X82-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:2B X"
"1","2014/04/01 17:28",-3
"2","2014/04/01 17:33",882
"3","2014/04/01 17:38",1524
"4","2014/04/01 17:43",708
"5","2014/04/01 17:48",1581
"6","2014/04/01 17:53",1874
"7","2014/04/01 17:58",814
"8","2014/04/01 18:03",713
"9","2014/04/01 18:08",624
"10","2014/04/01 18:13",638
"11","2014/04/01 18:18",799
"12","2014/04/01 18:23",630
"13","2014/04/01 18:28",631
"14","2014/04/01 18:33",713
"15","2014/04/01 18:38",745
"16","2014/04/01 18:43",710
"17","2014/04/01 18:48",812
"18","2014/04/01 18:53",657
"19","2014/04/01 18:58",635
"20","2014/04/01 19:03",718
"21","2014/04/01 19:08",885
"22","2014/04/01 19:13",806
"23","2014/04/01 19:18",728
"24","2014/04/01 19:23",837
"25","2014/04/01 19:28",823
"26","2014/04/01 19:33",727
"27","2014/04/01 19:38",636
"28","2014/04/01 19:43",672
"29","2014/04/01 19:48",660
"30","2014/04/01 19:53",624
"31","2014/04/01 19:58",656
"32","2014/04/01 20:03",873
"33","2014/04/01 20:08",683
"34","2014/04/01 20:13",616
"35","2014/04/01 20:18",687
"36","2014/04/01 20:23",675
"37","2014/04/01 20:28",696
"38","2014/04/01 20:33",750
"39","2014/04/01 20:38",608
"40","2014/04/01 20:43",601
"41","2014/04/01 20:48",605
"42","2014/04/01 20:53",686
"43","2014/04/01 20:58",896
"44","2014/04/01 21:03",744
"45","2014/04/01 21:08",756
"46","2014/04/01 21:13",731
"47","2014/04/01 21:18",641
"48","2014/04/01 21:23",1265
"49","2014/04/01 21:28",645
"50","2014/04/01 21:33",1088
"51","2014/04/01 21:38",717
"52","2014/04/01 21:43",626
"53","2014/04/01 21:48",624
"54","2014/04/01 21:53",650
"55","2014/04/01 21:58",-3
"56","2014/04/01 22:03",596
"57","2014/04/01 22:08",633
"58","2014/04/01 22:13",-3
"59","2014/04/01 22:18",540
"60","2014/04/01 22:23",-3
"61","2014/04/01 22:28",-3
"62","2014/04/01 22:33",828
"63","2014/04/01 22:38",-3
"64","2014/04/01 22:43",-3
"65","2014/04/01 22:48",-3
"66","2014/04/01 22:53",613
"67","2014/04/01 22:58",551
"68","2014/04/01 23:03",993
"69","2014/04/01 23:08",428
"70","2014/04/01 23:13",5565
"71","2014/04/01 23:18",1372
"72","2014/04/01 23:23",1621
"73","2014/04/01 23:28",2192
"74","2014/04/01 23:33",10422
"75","2014/04/01 23:38",3617
"76","2014/04/01 23:43",909
"77","2014/04/01 23:48",1332
"78","2014/04/01 23:53",5472
"79","2014/04/01 23:58",800
"80","2014/04/02 00:03",944
"81","2014/04/02 00:08",-3
"82","2014/04/02 00:13",-3
"83","2014/04/02 00:18",778
"84","2014/04/02 00:23",-3
"85","2014/04/02 00:28",-3
"86","2014/04/02 00:33",744
"87","2014/04/02 00:38",936
"88","2014/04/02 00:43",-3
"89","2014/04/02 00:48",985
"90","2014/04/02 00:53",725
"91","2014/04/02 00:58",-3
"92","2014/04/02 01:03",867
"93","2014/04/02 01:08",-3
"94","2014/04/02 01:13",-3
"95","2014/04/02 01:18",765
"96","2014/04/02 01:23",-3
