LDEV_Response_X484-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:67 X"
"1","2014/04/01 17:28",3740
"2","2014/04/01 17:33",4570
"3","2014/04/01 17:38",5363
"4","2014/04/01 17:43",4717
"5","2014/04/01 17:48",4812
"6","2014/04/01 17:53",3110
"7","2014/04/01 17:58",3391
"8","2014/04/01 18:03",3565
"9","2014/04/01 18:08",5388
"10","2014/04/01 18:13",5950
"11","2014/04/01 18:18",5688
"12","2014/04/01 18:23",4224
"13","2014/04/01 18:28",4411
"14","2014/04/01 18:33",2318
"15","2014/04/01 18:38",4085
"16","2014/04/01 18:43",3999
"17","2014/04/01 18:48",3030
"18","2014/04/01 18:53",1233
"19","2014/04/01 18:58",1496
"20","2014/04/01 19:03",1931
"21","2014/04/01 19:08",1651
"22","2014/04/01 19:13",1021
"23","2014/04/01 19:18",2102
"24","2014/04/01 19:23",3624
"25","2014/04/01 19:28",6761
"26","2014/04/01 19:33",5917
"27","2014/04/01 19:38",6676
"28","2014/04/01 19:43",3713
"29","2014/04/01 19:48",9748
"30","2014/04/01 19:53",3434
"31","2014/04/01 19:58",1910
"32","2014/04/01 20:03",1913
"33","2014/04/01 20:08",2080
"34","2014/04/01 20:13",1579
"35","2014/04/01 20:18",1688
"36","2014/04/01 20:23",837
"37","2014/04/01 20:28",514
"38","2014/04/01 20:33",1965
"39","2014/04/01 20:38",1392
"40","2014/04/01 20:43",1420
"41","2014/04/01 20:48",1470
"42","2014/04/01 20:53",1013
"43","2014/04/01 20:58",973
"44","2014/04/01 21:03",896
"45","2014/04/01 21:08",1058
"46","2014/04/01 21:13",703
"47","2014/04/01 21:18",590
"48","2014/04/01 21:23",1140
"49","2014/04/01 21:28",987
"50","2014/04/01 21:33",1268
"51","2014/04/01 21:38",1039
"52","2014/04/01 21:43",1000
"53","2014/04/01 21:48",850
"54","2014/04/01 21:53",576
"55","2014/04/01 21:58",820
"56","2014/04/01 22:03",1144
"57","2014/04/01 22:08",694
"58","2014/04/01 22:13",564
"59","2014/04/01 22:18",423
"60","2014/04/01 22:23",537
"61","2014/04/01 22:28",802
"62","2014/04/01 22:33",782
"63","2014/04/01 22:38",1089
"64","2014/04/01 22:43",964
"65","2014/04/01 22:48",1062
"66","2014/04/01 22:53",889
"67","2014/04/01 22:58",371
"68","2014/04/01 23:03",939
"69","2014/04/01 23:08",931
"70","2014/04/01 23:13",1324
"71","2014/04/01 23:18",1115
"72","2014/04/01 23:23",1727
"73","2014/04/01 23:28",1591
"74","2014/04/01 23:33",3657
"75","2014/04/01 23:38",1600
"76","2014/04/01 23:43",1848
"77","2014/04/01 23:48",1969
"78","2014/04/01 23:53",1627
"79","2014/04/01 23:58",1432
"80","2014/04/02 00:03",1152
"81","2014/04/02 00:08",1915
"82","2014/04/02 00:13",3327
"83","2014/04/02 00:18",2670
"84","2014/04/02 00:23",2148
"85","2014/04/02 00:28",2199
"86","2014/04/02 00:33",1874
"87","2014/04/02 00:38",1427
"88","2014/04/02 00:43",923
"89","2014/04/02 00:48",837
"90","2014/04/02 00:53",700
"91","2014/04/02 00:58",654
"92","2014/04/02 01:03",1023
"93","2014/04/02 01:08",1402
"94","2014/04/02 01:13",905
"95","2014/04/02 01:18",643
"96","2014/04/02 01:23",355
