LDEV_Response_X153-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:0C X"
"1","2014/04/01 17:28",245
"2","2014/04/01 17:33",295
"3","2014/04/01 17:38",170
"4","2014/04/01 17:43",242
"5","2014/04/01 17:48",247
"6","2014/04/01 17:53",238
"7","2014/04/01 17:58",362
"8","2014/04/01 18:03",219
"9","2014/04/01 18:08",235
"10","2014/04/01 18:13",188
"11","2014/04/01 18:18",221
"12","2014/04/01 18:23",202
"13","2014/04/01 18:28",258
"14","2014/04/01 18:33",249
"15","2014/04/01 18:38",286
"16","2014/04/01 18:43",335
"17","2014/04/01 18:48",186
"18","2014/04/01 18:53",193
"19","2014/04/01 18:58",232
"20","2014/04/01 19:03",243
"21","2014/04/01 19:08",344
"22","2014/04/01 19:13",266
"23","2014/04/01 19:18",229
"24","2014/04/01 19:23",242
"25","2014/04/01 19:28",278
"26","2014/04/01 19:33",288
"27","2014/04/01 19:38",327
"28","2014/04/01 19:43",1681
"29","2014/04/01 19:48",491
"30","2014/04/01 19:53",335
"31","2014/04/01 19:58",471
"32","2014/04/01 20:03",424
"33","2014/04/01 20:08",312
"34","2014/04/01 20:13",438
"35","2014/04/01 20:18",264
"36","2014/04/01 20:23",237
"37","2014/04/01 20:28",387
"38","2014/04/01 20:33",226
"39","2014/04/01 20:38",330
"40","2014/04/01 20:43",315
"41","2014/04/01 20:48",231
"42","2014/04/01 20:53",197
"43","2014/04/01 20:58",274
"44","2014/04/01 21:03",191
"45","2014/04/01 21:08",280
"46","2014/04/01 21:13",281
"47","2014/04/01 21:18",356
"48","2014/04/01 21:23",274
"49","2014/04/01 21:28",201
"50","2014/04/01 21:33",298
"51","2014/04/01 21:38",211
"52","2014/04/01 21:43",186
"53","2014/04/01 21:48",334
"54","2014/04/01 21:53",188
"55","2014/04/01 21:58",256
"56","2014/04/01 22:03",524
"57","2014/04/01 22:08",633
"58","2014/04/01 22:13",254
"59","2014/04/01 22:18",237
"60","2014/04/01 22:23",238
"61","2014/04/01 22:28",1843
"62","2014/04/01 22:33",693
"63","2014/04/01 22:38",309
"64","2014/04/01 22:43",239
"65","2014/04/01 22:48",225
"66","2014/04/01 22:53",323
"67","2014/04/01 22:58",277
"68","2014/04/01 23:03",795
"69","2014/04/01 23:08",1728
"70","2014/04/01 23:13",1716
"71","2014/04/01 23:18",3459
"72","2014/04/01 23:23",3761
"73","2014/04/01 23:28",1932
"74","2014/04/01 23:33",3024
"75","2014/04/01 23:38",4066
"76","2014/04/01 23:43",7333
"77","2014/04/01 23:48",2177
"78","2014/04/01 23:53",2914
"79","2014/04/01 23:58",3520
"80","2014/04/02 00:03",3089
"81","2014/04/02 00:08",4092
"82","2014/04/02 00:13",5226
"83","2014/04/02 00:18",4409
"84","2014/04/02 00:23",2487
"85","2014/04/02 00:28",3077
"86","2014/04/02 00:33",2442
"87","2014/04/02 00:38",2440
"88","2014/04/02 00:43",1641
"89","2014/04/02 00:48",1345
"90","2014/04/02 00:53",6202
"91","2014/04/02 00:58",295
"92","2014/04/02 01:03",409
"93","2014/04/02 01:08",522
"94","2014/04/02 01:13",423
"95","2014/04/02 01:18",576
"96","2014/04/02 01:23",457
