LDEV_Response_X676-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:6A X"
"1","2014/04/01 17:28",3740
"2","2014/04/01 17:33",2390
"3","2014/04/01 17:38",1821
"4","2014/04/01 17:43",1648
"5","2014/04/01 17:48",3346
"6","2014/04/01 17:53",2416
"7","2014/04/01 17:58",1766
"8","2014/04/01 18:03",1459
"9","2014/04/01 18:08",1751
"10","2014/04/01 18:13",1761
"11","2014/04/01 18:18",2790
"12","2014/04/01 18:23",2199
"13","2014/04/01 18:28",3755
"14","2014/04/01 18:33",3290
"15","2014/04/01 18:38",2820
"16","2014/04/01 18:43",2344
"17","2014/04/01 18:48",1933
"18","2014/04/01 18:53",2412
"19","2014/04/01 18:58",2588
"20","2014/04/01 19:03",2614
"21","2014/04/01 19:08",3057
"22","2014/04/01 19:13",2715
"23","2014/04/01 19:18",2861
"24","2014/04/01 19:23",2723
"25","2014/04/01 19:28",2830
"26","2014/04/01 19:33",2842
"27","2014/04/01 19:38",2942
"28","2014/04/01 19:43",35001
"29","2014/04/01 19:48",11637
"30","2014/04/01 19:53",11848
"31","2014/04/01 19:58",5357
"32","2014/04/01 20:03",3985
"33","2014/04/01 20:08",2330
"34","2014/04/01 20:13",2261
"35","2014/04/01 20:18",1855
"36","2014/04/01 20:23",1658
"37","2014/04/01 20:28",3100
"38","2014/04/01 20:33",3078
"39","2014/04/01 20:38",1252
"40","2014/04/01 20:43",1584
"41","2014/04/01 20:48",1490
"42","2014/04/01 20:53",1281
"43","2014/04/01 20:58",3598
"44","2014/04/01 21:03",2641
"45","2014/04/01 21:08",5098
"46","2014/04/01 21:13",3439
"47","2014/04/01 21:18",5442
"48","2014/04/01 21:23",5017
"49","2014/04/01 21:28",4087
"50","2014/04/01 21:33",5487
"51","2014/04/01 21:38",5280
"52","2014/04/01 21:43",4088
"53","2014/04/01 21:48",6454
"54","2014/04/01 21:53",4420
"55","2014/04/01 21:58",7856
"56","2014/04/01 22:03",4240
"57","2014/04/01 22:08",6848
"58","2014/04/01 22:13",4466
"59","2014/04/01 22:18",2828
"60","2014/04/01 22:23",2559
"61","2014/04/01 22:28",14804
"62","2014/04/01 22:33",9551
"63","2014/04/01 22:38",3610
"64","2014/04/01 22:43",2161
"65","2014/04/01 22:48",3987
"66","2014/04/01 22:53",4296
"67","2014/04/01 22:58",3390
"68","2014/04/01 23:03",6141
"69","2014/04/01 23:08",7935
"70","2014/04/01 23:13",7099
"71","2014/04/01 23:18",10853
"72","2014/04/01 23:23",10326
"73","2014/04/01 23:28",7800
"74","2014/04/01 23:33",6195
"75","2014/04/01 23:38",8760
"76","2014/04/01 23:43",17328
"77","2014/04/01 23:48",6566
"78","2014/04/01 23:53",7379
"79","2014/04/01 23:58",7358
"80","2014/04/02 00:03",7035
"81","2014/04/02 00:08",10194
"82","2014/04/02 00:13",21908
"83","2014/04/02 00:18",12984
"84","2014/04/02 00:23",5388
"85","2014/04/02 00:28",6751
"86","2014/04/02 00:33",5633
"87","2014/04/02 00:38",7742
"88","2014/04/02 00:43",7970
"89","2014/04/02 00:48",5018
"90","2014/04/02 00:53",29955
"91","2014/04/02 00:58",1373
"92","2014/04/02 01:03",2288
"93","2014/04/02 01:08",5073
"94","2014/04/02 01:13",3461
"95","2014/04/02 01:18",2978
"96","2014/04/02 01:23",2053
