LDEV_Response_X613-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:7E X"
"1","2014/04/01 17:28",2853
"2","2014/04/01 17:33",1904
"3","2014/04/01 17:38",1764
"4","2014/04/01 17:43",1622
"5","2014/04/01 17:48",4100
"6","2014/04/01 17:53",2020
"7","2014/04/01 17:58",1468
"8","2014/04/01 18:03",1483
"9","2014/04/01 18:08",1601
"10","2014/04/01 18:13",1506
"11","2014/04/01 18:18",2506
"12","2014/04/01 18:23",1762
"13","2014/04/01 18:28",3936
"14","2014/04/01 18:33",2378
"15","2014/04/01 18:38",2608
"16","2014/04/01 18:43",2087
"17","2014/04/01 18:48",2212
"18","2014/04/01 18:53",2139
"19","2014/04/01 18:58",2310
"20","2014/04/01 19:03",1898
"21","2014/04/01 19:08",2671
"22","2014/04/01 19:13",1743
"23","2014/04/01 19:18",1853
"24","2014/04/01 19:23",2603
"25","2014/04/01 19:28",2136
"26","2014/04/01 19:33",2572
"27","2014/04/01 19:38",2878
"28","2014/04/01 19:43",30415
"29","2014/04/01 19:48",10375
"30","2014/04/01 19:53",9341
"31","2014/04/01 19:58",4541
"32","2014/04/01 20:03",3257
"33","2014/04/01 20:08",2217
"34","2014/04/01 20:13",1679
"35","2014/04/01 20:18",1179
"36","2014/04/01 20:23",1181
"37","2014/04/01 20:28",2117
"38","2014/04/01 20:33",2021
"39","2014/04/01 20:38",906
"40","2014/04/01 20:43",1293
"41","2014/04/01 20:48",1357
"42","2014/04/01 20:53",1495
"43","2014/04/01 20:58",3013
"44","2014/04/01 21:03",1842
"45","2014/04/01 21:08",4664
"46","2014/04/01 21:13",2711
"47","2014/04/01 21:18",4733
"48","2014/04/01 21:23",4536
"49","2014/04/01 21:28",4111
"50","2014/04/01 21:33",4780
"51","2014/04/01 21:38",4679
"52","2014/04/01 21:43",3502
"53","2014/04/01 21:48",5353
"54","2014/04/01 21:53",3806
"55","2014/04/01 21:58",7393
"56","2014/04/01 22:03",4032
"57","2014/04/01 22:08",5984
"58","2014/04/01 22:13",3669
"59","2014/04/01 22:18",2418
"60","2014/04/01 22:23",2385
"61","2014/04/01 22:28",11420
"62","2014/04/01 22:33",5785
"63","2014/04/01 22:38",3441
"64","2014/04/01 22:43",1879
"65","2014/04/01 22:48",3372
"66","2014/04/01 22:53",3173
"67","2014/04/01 22:58",4434
"68","2014/04/01 23:03",7452
"69","2014/04/01 23:08",6533
"70","2014/04/01 23:13",6372
"71","2014/04/01 23:18",8305
"72","2014/04/01 23:23",8231
"73","2014/04/01 23:28",5949
"74","2014/04/01 23:33",6025
"75","2014/04/01 23:38",8405
"76","2014/04/01 23:43",18155
"77","2014/04/01 23:48",6024
"78","2014/04/01 23:53",8405
"79","2014/04/01 23:58",5410
"80","2014/04/02 00:03",6034
"81","2014/04/02 00:08",16154
"82","2014/04/02 00:13",19574
"83","2014/04/02 00:18",13019
"84","2014/04/02 00:23",5352
"85","2014/04/02 00:28",3679
"86","2014/04/02 00:33",6568
"87","2014/04/02 00:38",6900
"88","2014/04/02 00:43",3949
"89","2014/04/02 00:48",3673
"90","2014/04/02 00:53",25245
"91","2014/04/02 00:58",1621
"92","2014/04/02 01:03",2252
"93","2014/04/02 01:08",4621
"94","2014/04/02 01:13",2983
"95","2014/04/02 01:18",2914
"96","2014/04/02 01:23",1950
