LDEV_Response_X520-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:1A X"
"1","2014/04/01 17:28",1514
"2","2014/04/01 17:33",-3
"3","2014/04/01 17:38",-3
"4","2014/04/01 17:43",2806
"5","2014/04/01 17:48",7278
"6","2014/04/01 17:53",6941
"7","2014/04/01 17:58",-3
"8","2014/04/01 18:03",-3
"9","2014/04/01 18:08",2570
"10","2014/04/01 18:13",-3
"11","2014/04/01 18:18",6614
"12","2014/04/01 18:23",6380
"13","2014/04/01 18:28",2070
"14","2014/04/01 18:33",1983
"15","2014/04/01 18:38",-3
"16","2014/04/01 18:43",-3
"17","2014/04/01 18:48",5932
"18","2014/04/01 18:53",8003
"19","2014/04/01 18:58",5185
"20","2014/04/01 19:03",-3
"21","2014/04/01 19:08",1950
"22","2014/04/01 19:13",-3
"23","2014/04/01 19:18",7995
"24","2014/04/01 19:23",10493
"25","2014/04/01 19:28",-3
"26","2014/04/01 19:33",3191
"27","2014/04/01 19:38",-3
"28","2014/04/01 19:43",-3
"29","2014/04/01 19:48",8711
"30","2014/04/01 19:53",9501
"31","2014/04/01 19:58",11292
"32","2014/04/01 20:03",2455
"33","2014/04/01 20:08",2073
"34","2014/04/01 20:13",-3
"35","2014/04/01 20:18",9877
"36","2014/04/01 20:23",7839
"37","2014/04/01 20:28",8441
"38","2014/04/01 20:33",8020
"39","2014/04/01 20:38",-3
"40","2014/04/01 20:43",696
"41","2014/04/01 20:48",-3
"42","2014/04/01 20:53",7871
"43","2014/04/01 20:58",9107
"44","2014/04/01 21:03",2024
"45","2014/04/01 21:08",3706
"46","2014/04/01 21:13",-3
"47","2014/04/01 21:18",8561
"48","2014/04/01 21:23",9744
"49","2014/04/01 21:28",-3
"50","2014/04/01 21:33",7289
"51","2014/04/01 21:38",-3
"52","2014/04/01 21:43",2984
"53","2014/04/01 21:48",-3
"54","2014/04/01 21:53",5533
"55","2014/04/01 21:58",7837
"56","2014/04/01 22:03",3758
"57","2014/04/01 22:08",7105
"58","2014/04/01 22:13",18680
"59","2014/04/01 22:18",3327
"60","2014/04/01 22:23",2428
"61","2014/04/01 22:28",3942
"62","2014/04/01 22:33",3092
"63","2014/04/01 22:38",3063
"64","2014/04/01 22:43",1251
"65","2014/04/01 22:48",4291
"66","2014/04/01 22:53",4803
"67","2014/04/01 22:58",6872
"68","2014/04/01 23:03",9606
"69","2014/04/01 23:08",8549
"70","2014/04/01 23:13",7068
"71","2014/04/01 23:18",15345
"72","2014/04/01 23:23",6736
"73","2014/04/01 23:28",27188
"74","2014/04/01 23:33",4968
"75","2014/04/01 23:38",13310
"76","2014/04/01 23:43",6236
"77","2014/04/01 23:48",10002
"78","2014/04/01 23:53",6551
"79","2014/04/01 23:58",22280
"80","2014/04/02 00:03",1954
"81","2014/04/02 00:08",6551
"82","2014/04/02 00:13",2647
"83","2014/04/02 00:18",2166
"84","2014/04/02 00:23",2875
"85","2014/04/02 00:28",2533
"86","2014/04/02 00:33",1099
"87","2014/04/02 00:38",2232
"88","2014/04/02 00:43",4335
"89","2014/04/02 00:48",907
"90","2014/04/02 00:53",11381
"91","2014/04/02 00:58",9449
"92","2014/04/02 01:03",2300
"93","2014/04/02 01:08",1526
"94","2014/04/02 01:13",9285
"95","2014/04/02 01:18",36438
"96","2014/04/02 01:23",11976
