LDEV_Response_X828-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:0E X"
"1","2014/04/01 17:28",10534
"2","2014/04/01 17:33",14443
"3","2014/04/01 17:38",10907
"4","2014/04/01 17:43",11345
"5","2014/04/01 17:48",10232
"6","2014/04/01 17:53",10311
"7","2014/04/01 17:58",6763
"8","2014/04/01 18:03",10020
"9","2014/04/01 18:08",14017
"10","2014/04/01 18:13",19987
"11","2014/04/01 18:18",6126
"12","2014/04/01 18:23",16768
"13","2014/04/01 18:28",16033
"14","2014/04/01 18:33",7757
"15","2014/04/01 18:38",16221
"16","2014/04/01 18:43",28581
"17","2014/04/01 18:48",28871
"18","2014/04/01 18:53",15897
"19","2014/04/01 18:58",18691
"20","2014/04/01 19:03",24903
"21","2014/04/01 19:08",20352
"22","2014/04/01 19:13",16193
"23","2014/04/01 19:18",8295
"24","2014/04/01 19:23",10576
"25","2014/04/01 19:28",10796
"26","2014/04/01 19:33",18126
"27","2014/04/01 19:38",9678
"28","2014/04/01 19:43",42432
"29","2014/04/01 19:48",9544
"30","2014/04/01 19:53",12176
"31","2014/04/01 19:58",10829
"32","2014/04/01 20:03",21084
"33","2014/04/01 20:08",6125
"34","2014/04/01 20:13",22399
"35","2014/04/01 20:18",12636
"36","2014/04/01 20:23",17966
"37","2014/04/01 20:28",10980
"38","2014/04/01 20:33",14318
"39","2014/04/01 20:38",7391
"40","2014/04/01 20:43",6739
"41","2014/04/01 20:48",6915
"42","2014/04/01 20:53",5900
"43","2014/04/01 20:58",5872
"44","2014/04/01 21:03",8501
"45","2014/04/01 21:08",4558
"46","2014/04/01 21:13",4749
"47","2014/04/01 21:18",7688
"48","2014/04/01 21:23",5035
"49","2014/04/01 21:28",5062
"50","2014/04/01 21:33",8641
"51","2014/04/01 21:38",9738
"52","2014/04/01 21:43",9004
"53","2014/04/01 21:48",9742
"54","2014/04/01 21:53",10054
"55","2014/04/01 21:58",2841
"56","2014/04/01 22:03",3265
"57","2014/04/01 22:08",13176
"58","2014/04/01 22:13",9006
"59","2014/04/01 22:18",4587
"60","2014/04/01 22:23",5655
"61","2014/04/01 22:28",-3
"62","2014/04/01 22:33",-3
"63","2014/04/01 22:38",2127
"64","2014/04/01 22:43",1073
"65","2014/04/01 22:48",1085
"66","2014/04/01 22:53",1391
"67","2014/04/01 22:58",1753
"68","2014/04/01 23:03",4989
"69","2014/04/01 23:08",3778
"70","2014/04/01 23:13",3555
"71","2014/04/01 23:18",1392
"72","2014/04/01 23:23",3316
"73","2014/04/01 23:28",2029
"74","2014/04/01 23:33",2081
"75","2014/04/01 23:38",4947
"76","2014/04/01 23:43",3653
"77","2014/04/01 23:48",2801
"78","2014/04/01 23:53",3751
"79","2014/04/01 23:58",2563
"80","2014/04/02 00:03",2708
"81","2014/04/02 00:08",2752
"82","2014/04/02 00:13",2325
"83","2014/04/02 00:18",1097
"84","2014/04/02 00:23",1294
"85","2014/04/02 00:28",1397
"86","2014/04/02 00:33",1464
"87","2014/04/02 00:38",2445
"88","2014/04/02 00:43",1638
"89","2014/04/02 00:48",1413
"90","2014/04/02 00:53",1517
"91","2014/04/02 00:58",2130
"92","2014/04/02 01:03",1902
"93","2014/04/02 01:08",1905
"94","2014/04/02 01:13",1768
"95","2014/04/02 01:18",2734
"96","2014/04/02 01:23",1720
