LDEV_Response_X497-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:E8 X"
"1","2014/04/01 17:28",-3
"2","2014/04/01 17:33",1600
"3","2014/04/01 17:38",2040
"4","2014/04/01 17:43",1341
"5","2014/04/01 17:48",4984
"6","2014/04/01 17:53",6604
"7","2014/04/01 17:58",-3
"8","2014/04/01 18:03",1320
"9","2014/04/01 18:08",1556
"10","2014/04/01 18:13",-3
"11","2014/04/01 18:18",3215
"12","2014/04/01 18:23",6050
"13","2014/04/01 18:28",-3
"14","2014/04/01 18:33",1372
"15","2014/04/01 18:38",600
"16","2014/04/01 18:43",1931
"17","2014/04/01 18:48",5907
"18","2014/04/01 18:53",8458
"19","2014/04/01 18:58",4446
"20","2014/04/01 19:03",1918
"21","2014/04/01 19:08",1307
"22","2014/04/01 19:13",1565
"23","2014/04/01 19:18",4896
"24","2014/04/01 19:23",8736
"25","2014/04/01 19:28",-3
"26","2014/04/01 19:33",2629
"27","2014/04/01 19:38",-3
"28","2014/04/01 19:43",12460
"29","2014/04/01 19:48",9485
"30","2014/04/01 19:53",10166
"31","2014/04/01 19:58",9235
"32","2014/04/01 20:03",1796
"33","2014/04/01 20:08",2088
"34","2014/04/01 20:13",1786
"35","2014/04/01 20:18",5335
"36","2014/04/01 20:23",3509
"37","2014/04/01 20:28",3697
"38","2014/04/01 20:33",3267
"39","2014/04/01 20:38",-3
"40","2014/04/01 20:43",-3
"41","2014/04/01 20:48",-3
"42","2014/04/01 20:53",7481
"43","2014/04/01 20:58",7291
"44","2014/04/01 21:03",1916
"45","2014/04/01 21:08",3168
"46","2014/04/01 21:13",6038
"47","2014/04/01 21:18",6436
"48","2014/04/01 21:23",8012
"49","2014/04/01 21:28",-3
"50","2014/04/01 21:33",3588
"51","2014/04/01 21:38",1900
"52","2014/04/01 21:43",2587
"53","2014/04/01 21:48",-3
"54","2014/04/01 21:53",5928
"55","2014/04/01 21:58",7011
"56","2014/04/01 22:03",4276
"57","2014/04/01 22:08",7465
"58","2014/04/01 22:13",32398
"59","2014/04/01 22:18",3117
"60","2014/04/01 22:23",2639
"61","2014/04/01 22:28",4535
"62","2014/04/01 22:33",2860
"63","2014/04/01 22:38",3346
"64","2014/04/01 22:43",1374
"65","2014/04/01 22:48",5447
"66","2014/04/01 22:53",5407
"67","2014/04/01 22:58",7262
"68","2014/04/01 23:03",8882
"69","2014/04/01 23:08",7477
"70","2014/04/01 23:13",7618
"71","2014/04/01 23:18",15403
"72","2014/04/01 23:23",6775
"73","2014/04/01 23:28",27912
"74","2014/04/01 23:33",5067
"75","2014/04/01 23:38",11411
"76","2014/04/01 23:43",8783
"77","2014/04/01 23:48",11354
"78","2014/04/01 23:53",8339
"79","2014/04/01 23:58",24177
"80","2014/04/02 00:03",2032
"81","2014/04/02 00:08",7827
"82","2014/04/02 00:13",2262
"83","2014/04/02 00:18",2465
"84","2014/04/02 00:23",3262
"85","2014/04/02 00:28",2658
"86","2014/04/02 00:33",1334
"87","2014/04/02 00:38",2505
"88","2014/04/02 00:43",7526
"89","2014/04/02 00:48",1148
"90","2014/04/02 00:53",7515
"91","2014/04/02 00:58",9796
"92","2014/04/02 01:03",2076
"93","2014/04/02 01:08",1850
"94","2014/04/02 01:13",6465
"95","2014/04/02 01:18",29895
"96","2014/04/02 01:23",14906
