LDEV_Response_X633-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:C8:3F X"
"1","2014/04/01 17:28",2502
"2","2014/04/01 17:33",1767
"3","2014/04/01 17:38",1741
"4","2014/04/01 17:43",1547
"5","2014/04/01 17:48",2639
"6","2014/04/01 17:53",2004
"7","2014/04/01 17:58",1695
"8","2014/04/01 18:03",1430
"9","2014/04/01 18:08",1321
"10","2014/04/01 18:13",1829
"11","2014/04/01 18:18",2775
"12","2014/04/01 18:23",2590
"13","2014/04/01 18:28",5362
"14","2014/04/01 18:33",3531
"15","2014/04/01 18:38",3569
"16","2014/04/01 18:43",2141
"17","2014/04/01 18:48",2892
"18","2014/04/01 18:53",2297
"19","2014/04/01 18:58",1985
"20","2014/04/01 19:03",2260
"21","2014/04/01 19:08",3117
"22","2014/04/01 19:13",2293
"23","2014/04/01 19:18",2021
"24","2014/04/01 19:23",2400
"25","2014/04/01 19:28",2741
"26","2014/04/01 19:33",2914
"27","2014/04/01 19:38",2805
"28","2014/04/01 19:43",30191
"29","2014/04/01 19:48",10451
"30","2014/04/01 19:53",10411
"31","2014/04/01 19:58",5324
"32","2014/04/01 20:03",3772
"33","2014/04/01 20:08",3871
"34","2014/04/01 20:13",2567
"35","2014/04/01 20:18",1551
"36","2014/04/01 20:23",1494
"37","2014/04/01 20:28",2540
"38","2014/04/01 20:33",2433
"39","2014/04/01 20:38",1288
"40","2014/04/01 20:43",1248
"41","2014/04/01 20:48",1624
"42","2014/04/01 20:53",1459
"43","2014/04/01 20:58",4219
"44","2014/04/01 21:03",2684
"45","2014/04/01 21:08",4633
"46","2014/04/01 21:13",2732
"47","2014/04/01 21:18",6398
"48","2014/04/01 21:23",3739
"49","2014/04/01 21:28",5112
"50","2014/04/01 21:33",5504
"51","2014/04/01 21:38",4427
"52","2014/04/01 21:43",3877
"53","2014/04/01 21:48",4708
"54","2014/04/01 21:53",3362
"55","2014/04/01 21:58",7146
"56","2014/04/01 22:03",5700
"57","2014/04/01 22:08",6188
"58","2014/04/01 22:13",3702
"59","2014/04/01 22:18",2557
"60","2014/04/01 22:23",2592
"61","2014/04/01 22:28",17100
"62","2014/04/01 22:33",6635
"63","2014/04/01 22:38",4777
"64","2014/04/01 22:43",2376
"65","2014/04/01 22:48",3100
"66","2014/04/01 22:53",4101
"67","2014/04/01 22:58",3606
"68","2014/04/01 23:03",6172
"69","2014/04/01 23:08",8928
"70","2014/04/01 23:13",5581
"71","2014/04/01 23:18",8162
"72","2014/04/01 23:23",8473
"73","2014/04/01 23:28",6141
"74","2014/04/01 23:33",5387
"75","2014/04/01 23:38",8692
"76","2014/04/01 23:43",21539
"77","2014/04/01 23:48",4224
"78","2014/04/01 23:53",7560
"79","2014/04/01 23:58",12356
"80","2014/04/02 00:03",6953
"81","2014/04/02 00:08",11319
"82","2014/04/02 00:13",22317
"83","2014/04/02 00:18",11134
"84","2014/04/02 00:23",5382
"85","2014/04/02 00:28",5998
"86","2014/04/02 00:33",4577
"87","2014/04/02 00:38",8377
"88","2014/04/02 00:43",5929
"89","2014/04/02 00:48",6037
"90","2014/04/02 00:53",28759
"91","2014/04/02 00:58",1399
"92","2014/04/02 01:03",2840
"93","2014/04/02 01:08",5001
"94","2014/04/02 01:13",3301
"95","2014/04/02 01:18",3268
"96","2014/04/02 01:23",2152
