LDEV_Response_X508-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:F3 X"
"1","2014/04/01 17:28",-3
"2","2014/04/01 17:33",-3
"3","2014/04/01 17:38",-3
"4","2014/04/01 17:43",2458
"5","2014/04/01 17:48",6969
"6","2014/04/01 17:53",7824
"7","2014/04/01 17:58",-3
"8","2014/04/01 18:03",-3
"9","2014/04/01 18:08",1499
"10","2014/04/01 18:13",-3
"11","2014/04/01 18:18",6976
"12","2014/04/01 18:23",9220
"13","2014/04/01 18:28",-3
"14","2014/04/01 18:33",-3
"15","2014/04/01 18:38",-3
"16","2014/04/01 18:43",2347
"17","2014/04/01 18:48",5929
"18","2014/04/01 18:53",7976
"19","2014/04/01 18:58",-3
"20","2014/04/01 19:03",-3
"21","2014/04/01 19:08",2547
"22","2014/04/01 19:13",2201
"23","2014/04/01 19:18",7185
"24","2014/04/01 19:23",5343
"25","2014/04/01 19:28",1872
"26","2014/04/01 19:33",2184
"27","2014/04/01 19:38",-3
"28","2014/04/01 19:43",10829
"29","2014/04/01 19:48",8651
"30","2014/04/01 19:53",9180
"31","2014/04/01 19:58",11859
"32","2014/04/01 20:03",-3
"33","2014/04/01 20:08",1586
"34","2014/04/01 20:13",-3
"35","2014/04/01 20:18",8938
"36","2014/04/01 20:23",8854
"37","2014/04/01 20:28",10428
"38","2014/04/01 20:33",7769
"39","2014/04/01 20:38",-3
"40","2014/04/01 20:43",-3
"41","2014/04/01 20:48",-3
"42","2014/04/01 20:53",9300
"43","2014/04/01 20:58",9423
"44","2014/04/01 21:03",2352
"45","2014/04/01 21:08",5149
"46","2014/04/01 21:13",-3
"47","2014/04/01 21:18",7061
"48","2014/04/01 21:23",11300
"49","2014/04/01 21:28",-3
"50","2014/04/01 21:33",7378
"51","2014/04/01 21:38",-3
"52","2014/04/01 21:43",2464
"53","2014/04/01 21:48",-3
"54","2014/04/01 21:53",5786
"55","2014/04/01 21:58",7025
"56","2014/04/01 22:03",4058
"57","2014/04/01 22:08",6591
"58","2014/04/01 22:13",20904
"59","2014/04/01 22:18",2740
"60","2014/04/01 22:23",3156
"61","2014/04/01 22:28",4585
"62","2014/04/01 22:33",2829
"63","2014/04/01 22:38",3517
"64","2014/04/01 22:43",1593
"65","2014/04/01 22:48",4310
"66","2014/04/01 22:53",4932
"67","2014/04/01 22:58",6903
"68","2014/04/01 23:03",8512
"69","2014/04/01 23:08",8539
"70","2014/04/01 23:13",6315
"71","2014/04/01 23:18",14056
"72","2014/04/01 23:23",7409
"73","2014/04/01 23:28",24077
"74","2014/04/01 23:33",5800
"75","2014/04/01 23:38",13959
"76","2014/04/01 23:43",10115
"77","2014/04/01 23:48",10164
"78","2014/04/01 23:53",7527
"79","2014/04/01 23:58",30044
"80","2014/04/02 00:03",1938
"81","2014/04/02 00:08",11773
"82","2014/04/02 00:13",2096
"83","2014/04/02 00:18",2529
"84","2014/04/02 00:23",3766
"85","2014/04/02 00:28",1903
"86","2014/04/02 00:33",949
"87","2014/04/02 00:38",2044
"88","2014/04/02 00:43",2990
"89","2014/04/02 00:48",912
"90","2014/04/02 00:53",13320
"91","2014/04/02 00:58",11087
"92","2014/04/02 01:03",2238
"93","2014/04/02 01:08",1699
"94","2014/04/02 01:13",7660
"95","2014/04/02 01:18",35555
"96","2014/04/02 01:23",14020
