LDEV_Response_X532-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:E5 X"
"1","2014/04/01 17:28",2337
"2","2014/04/01 17:33",2233
"3","2014/04/01 17:38",2114
"4","2014/04/01 17:43",2422
"5","2014/04/01 17:48",2884
"6","2014/04/01 17:53",2229
"7","2014/04/01 17:58",2184
"8","2014/04/01 18:03",1210
"9","2014/04/01 18:08",2837
"10","2014/04/01 18:13",1763
"11","2014/04/01 18:18",1880
"12","2014/04/01 18:23",2039
"13","2014/04/01 18:28",2026
"14","2014/04/01 18:33",1885
"15","2014/04/01 18:38",1781
"16","2014/04/01 18:43",9214
"17","2014/04/01 18:48",1217
"18","2014/04/01 18:53",1928
"19","2014/04/01 18:58",2122
"20","2014/04/01 19:03",2146
"21","2014/04/01 19:08",3625
"22","2014/04/01 19:13",1866
"23","2014/04/01 19:18",2221
"24","2014/04/01 19:23",1940
"25","2014/04/01 19:28",2139
"26","2014/04/01 19:33",2690
"27","2014/04/01 19:38",1704
"28","2014/04/01 19:43",2641
"29","2014/04/01 19:48",2305
"30","2014/04/01 19:53",6515
"31","2014/04/01 19:58",2236
"32","2014/04/01 20:03",1696
"33","2014/04/01 20:08",2832
"34","2014/04/01 20:13",1972
"35","2014/04/01 20:18",2239
"36","2014/04/01 20:23",2116
"37","2014/04/01 20:28",1827
"38","2014/04/01 20:33",2164
"39","2014/04/01 20:38",1758
"40","2014/04/01 20:43",1925
"41","2014/04/01 20:48",2035
"42","2014/04/01 20:53",2250
"43","2014/04/01 20:58",1963
"44","2014/04/01 21:03",1292
"45","2014/04/01 21:08",2480
"46","2014/04/01 21:13",2272
"47","2014/04/01 21:18",2000
"48","2014/04/01 21:23",2258
"49","2014/04/01 21:28",2070
"50","2014/04/01 21:33",2199
"51","2014/04/01 21:38",1706
"52","2014/04/01 21:43",3346
"53","2014/04/01 21:48",1223
"54","2014/04/01 21:53",1974
"55","2014/04/01 21:58",2163
"56","2014/04/01 22:03",2101
"57","2014/04/01 22:08",3494
"58","2014/04/01 22:13",5904
"59","2014/04/01 22:18",2167
"60","2014/04/01 22:23",1849
"61","2014/04/01 22:28",2068
"62","2014/04/01 22:33",2404
"63","2014/04/01 22:38",2345
"64","2014/04/01 22:43",2247
"65","2014/04/01 22:48",2979
"66","2014/04/01 22:53",2664
"67","2014/04/01 22:58",3973
"68","2014/04/01 23:03",4047
"69","2014/04/01 23:08",4753
"70","2014/04/01 23:13",14558
"71","2014/04/01 23:18",13798
"72","2014/04/01 23:23",2948
"73","2014/04/01 23:28",12674
"74","2014/04/01 23:33",3444
"75","2014/04/01 23:38",4094
"76","2014/04/01 23:43",4829
"77","2014/04/01 23:48",3240
"78","2014/04/01 23:53",3427
"79","2014/04/01 23:58",6022
"80","2014/04/02 00:03",2284
"81","2014/04/02 00:08",4833
"82","2014/04/02 00:13",4479
"83","2014/04/02 00:18",2482
"84","2014/04/02 00:23",2741
"85","2014/04/02 00:28",3989
"86","2014/04/02 00:33",2381
"87","2014/04/02 00:38",2046
"88","2014/04/02 00:43",2182
"89","2014/04/02 00:48",1970
"90","2014/04/02 00:53",2836
"91","2014/04/02 00:58",2564
"92","2014/04/02 01:03",3018
"93","2014/04/02 01:08",4875
"94","2014/04/02 01:13",2313
"95","2014/04/02 01:18",4252
"96","2014/04/02 01:23",2663
