LDEV_Response_X71-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:5A:D9 X"
"1","2014/04/01 17:28",685
"2","2014/04/01 17:33",2277
"3","2014/04/01 17:38",2694
"4","2014/04/01 17:43",1904
"5","2014/04/01 17:48",3229
"6","2014/04/01 17:53",2257
"7","2014/04/01 17:58",2157
"8","2014/04/01 18:03",1630
"9","2014/04/01 18:08",2352
"10","2014/04/01 18:13",2123
"11","2014/04/01 18:18",1966
"12","2014/04/01 18:23",1304
"13","2014/04/01 18:28",2324
"14","2014/04/01 18:33",2145
"15","2014/04/01 18:38",3445
"16","2014/04/01 18:43",2593
"17","2014/04/01 18:48",2562
"18","2014/04/01 18:53",2883
"19","2014/04/01 18:58",1916
"20","2014/04/01 19:03",2226
"21","2014/04/01 19:08",3686
"22","2014/04/01 19:13",4212
"23","2014/04/01 19:18",2248
"24","2014/04/01 19:23",2343
"25","2014/04/01 19:28",4529
"26","2014/04/01 19:33",4696
"27","2014/04/01 19:38",2070
"28","2014/04/01 19:43",11758
"29","2014/04/01 19:48",8155
"30","2014/04/01 19:53",2231
"31","2014/04/01 19:58",3215
"32","2014/04/01 20:03",4220
"33","2014/04/01 20:08",3664
"34","2014/04/01 20:13",2902
"35","2014/04/01 20:18",2141
"36","2014/04/01 20:23",3129
"37","2014/04/01 20:28",2802
"38","2014/04/01 20:33",5544
"39","2014/04/01 20:38",2577
"40","2014/04/01 20:43",2134
"41","2014/04/01 20:48",2790
"42","2014/04/01 20:53",2543
"43","2014/04/01 20:58",2910
"44","2014/04/01 21:03",4291
"45","2014/04/01 21:08",6283
"46","2014/04/01 21:13",6122
"47","2014/04/01 21:18",1787
"48","2014/04/01 21:23",-3
"49","2014/04/01 21:28",3352
"50","2014/04/01 21:33",6730
"51","2014/04/01 21:38",3044
"52","2014/04/01 21:43",2208
"53","2014/04/01 21:48",1670
"54","2014/04/01 21:53",4102
"55","2014/04/01 21:58",-3
"56","2014/04/01 22:03",3217
"57","2014/04/01 22:08",6061
"58","2014/04/01 22:13",-3
"59","2014/04/01 22:18",2544
"60","2014/04/01 22:23",-3
"61","2014/04/01 22:28",-3
"62","2014/04/01 22:33",4838
"63","2014/04/01 22:38",-3
"64","2014/04/01 22:43",-3
"65","2014/04/01 22:48",-3
"66","2014/04/01 22:53",3742
"67","2014/04/01 22:58",2531
"68","2014/04/01 23:03",4490
"69","2014/04/01 23:08",2492
"70","2014/04/01 23:13",7394
"71","2014/04/01 23:18",4178
"72","2014/04/01 23:23",4181
"73","2014/04/01 23:28",4287
"74","2014/04/01 23:33",10057
"75","2014/04/01 23:38",4330
"76","2014/04/01 23:43",2797
"77","2014/04/01 23:48",4933
"78","2014/04/01 23:53",8921
"79","2014/04/01 23:58",4474
"80","2014/04/02 00:03",1392
"81","2014/04/02 00:08",-3
"82","2014/04/02 00:13",-3
"83","2014/04/02 00:18",7199
"84","2014/04/02 00:23",-3
"85","2014/04/02 00:28",-3
"86","2014/04/02 00:33",9555
"87","2014/04/02 00:38",4770
"88","2014/04/02 00:43",-3
"89","2014/04/02 00:48",6271
"90","2014/04/02 00:53",3377
"91","2014/04/02 00:58",-3
"92","2014/04/02 01:03",1790
"93","2014/04/02 01:08",-3
"94","2014/04/02 01:13",-3
"95","2014/04/02 01:18",5859
"96","2014/04/02 01:23",-3
