LDEV_Response_X83-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:05:2C X"
"1","2014/04/01 17:28",-3
"2","2014/04/01 17:33",1008
"3","2014/04/01 17:38",1149
"4","2014/04/01 17:43",714
"5","2014/04/01 17:48",1338
"6","2014/04/01 17:53",1237
"7","2014/04/01 17:58",990
"8","2014/04/01 18:03",691
"9","2014/04/01 18:08",630
"10","2014/04/01 18:13",595
"11","2014/04/01 18:18",947
"12","2014/04/01 18:23",651
"13","2014/04/01 18:28",651
"14","2014/04/01 18:33",755
"15","2014/04/01 18:38",683
"16","2014/04/01 18:43",738
"17","2014/04/01 18:48",801
"18","2014/04/01 18:53",703
"19","2014/04/01 18:58",684
"20","2014/04/01 19:03",751
"21","2014/04/01 19:08",873
"22","2014/04/01 19:13",751
"23","2014/04/01 19:18",709
"24","2014/04/01 19:23",909
"25","2014/04/01 19:28",795
"26","2014/04/01 19:33",782
"27","2014/04/01 19:38",673
"28","2014/04/01 19:43",645
"29","2014/04/01 19:48",771
"30","2014/04/01 19:53",609
"31","2014/04/01 19:58",692
"32","2014/04/01 20:03",872
"33","2014/04/01 20:08",686
"34","2014/04/01 20:13",696
"35","2014/04/01 20:18",688
"36","2014/04/01 20:23",729
"37","2014/04/01 20:28",636
"38","2014/04/01 20:33",733
"39","2014/04/01 20:38",684
"40","2014/04/01 20:43",624
"41","2014/04/01 20:48",677
"42","2014/04/01 20:53",636
"43","2014/04/01 20:58",874
"44","2014/04/01 21:03",864
"45","2014/04/01 21:08",772
"46","2014/04/01 21:13",791
"47","2014/04/01 21:18",640
"48","2014/04/01 21:23",1179
"49","2014/04/01 21:28",613
"50","2014/04/01 21:33",1249
"51","2014/04/01 21:38",690
"52","2014/04/01 21:43",635
"53","2014/04/01 21:48",624
"54","2014/04/01 21:53",569
"55","2014/04/01 21:58",1531
"56","2014/04/01 22:03",670
"57","2014/04/01 22:08",824
"58","2014/04/01 22:13",-3
"59","2014/04/01 22:18",591
"60","2014/04/01 22:23",-3
"61","2014/04/01 22:28",-3
"62","2014/04/01 22:33",751
"63","2014/04/01 22:38",-3
"64","2014/04/01 22:43",-3
"65","2014/04/01 22:48",-3
"66","2014/04/01 22:53",642
"67","2014/04/01 22:58",566
"68","2014/04/01 23:03",1061
"69","2014/04/01 23:08",457
"70","2014/04/01 23:13",4578
"71","2014/04/01 23:18",1543
"72","2014/04/01 23:23",1865
"73","2014/04/01 23:28",2783
"74","2014/04/01 23:33",13182
"75","2014/04/01 23:38",2571
"76","2014/04/01 23:43",1008
"77","2014/04/01 23:48",1221
"78","2014/04/01 23:53",3989
"79","2014/04/01 23:58",855
"80","2014/04/02 00:03",586
"81","2014/04/02 00:08",-3
"82","2014/04/02 00:13",-3
"83","2014/04/02 00:18",799
"84","2014/04/02 00:23",-3
"85","2014/04/02 00:28",-3
"86","2014/04/02 00:33",737
"87","2014/04/02 00:38",1099
"88","2014/04/02 00:43",-3
"89","2014/04/02 00:48",1025
"90","2014/04/02 00:53",712
"91","2014/04/02 00:58",-3
"92","2014/04/02 01:03",648
"93","2014/04/02 01:08",-3
"94","2014/04/02 01:13",-3
"95","2014/04/02 01:18",809
"96","2014/04/02 01:23",-3
