LDEV_Read_Hit_X272-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:0E X"
"1","2014/04/01 17:28",64
"2","2014/04/01 17:33",75
"3","2014/04/01 17:38",70
"4","2014/04/01 17:43",51
"5","2014/04/01 17:48",66
"6","2014/04/01 17:53",70
"7","2014/04/01 17:58",51
"8","2014/04/01 18:03",78
"9","2014/04/01 18:08",45
"10","2014/04/01 18:13",64
"11","2014/04/01 18:18",74
"12","2014/04/01 18:23",65
"13","2014/04/01 18:28",52
"14","2014/04/01 18:33",38
"15","2014/04/01 18:38",33
"16","2014/04/01 18:43",68
"17","2014/04/01 18:48",83
"18","2014/04/01 18:53",72
"19","2014/04/01 18:58",67
"20","2014/04/01 19:03",40
"21","2014/04/01 19:08",45
"22","2014/04/01 19:13",57
"23","2014/04/01 19:18",50
"24","2014/04/01 19:23",52
"25","2014/04/01 19:28",50
"26","2014/04/01 19:33",58
"27","2014/04/01 19:38",55
"28","2014/04/01 19:43",70
"29","2014/04/01 19:48",45
"30","2014/04/01 19:53",68
"31","2014/04/01 19:58",76
"32","2014/04/01 20:03",67
"33","2014/04/01 20:08",38
"34","2014/04/01 20:13",64
"35","2014/04/01 20:18",68
"36","2014/04/01 20:23",60
"37","2014/04/01 20:28",73
"38","2014/04/01 20:33",73
"39","2014/04/01 20:38",67
"40","2014/04/01 20:43",71
"41","2014/04/01 20:48",66
"42","2014/04/01 20:53",68
"43","2014/04/01 20:58",77
"44","2014/04/01 21:03",70
"45","2014/04/01 21:08",72
"46","2014/04/01 21:13",60
"47","2014/04/01 21:18",61
"48","2014/04/01 21:23",86
"49","2014/04/01 21:28",87
"50","2014/04/01 21:33",68
"51","2014/04/01 21:38",71
"52","2014/04/01 21:43",80
"53","2014/04/01 21:48",68
"54","2014/04/01 21:53",76
"55","2014/04/01 21:58",89
"56","2014/04/01 22:03",78
"57","2014/04/01 22:08",75
"58","2014/04/01 22:13",76
"59","2014/04/01 22:18",89
"60","2014/04/01 22:23",83
"61","2014/04/01 22:28",85
"62","2014/04/01 22:33",81
"63","2014/04/01 22:38",67
"64","2014/04/01 22:43",84
"65","2014/04/01 22:48",74
"66","2014/04/01 22:53",64
"67","2014/04/01 22:58",74
"68","2014/04/01 23:03",45
"69","2014/04/01 23:08",28
"70","2014/04/01 23:13",25
"71","2014/04/01 23:18",53
"72","2014/04/01 23:23",56
"73","2014/04/01 23:28",36
"74","2014/04/01 23:33",29
"75","2014/04/01 23:38",42
"76","2014/04/01 23:43",40
"77","2014/04/01 23:48",43
"78","2014/04/01 23:53",35
"79","2014/04/01 23:58",52
"80","2014/04/02 00:03",37
"81","2014/04/02 00:08",45
"82","2014/04/02 00:13",47
"83","2014/04/02 00:18",48
"84","2014/04/02 00:23",28
"85","2014/04/02 00:28",71
"86","2014/04/02 00:33",51
"87","2014/04/02 00:38",52
"88","2014/04/02 00:43",58
"89","2014/04/02 00:48",57
"90","2014/04/02 00:53",57
"91","2014/04/02 00:58",57
"92","2014/04/02 01:03",34
"93","2014/04/02 01:08",42
"94","2014/04/02 01:13",34
"95","2014/04/02 01:18",59
"96","2014/04/02 01:23",60
