LDEV_Read_Hit_X332-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3E X"
"1","2014/04/01 17:28",93
"2","2014/04/01 17:33",58
"3","2014/04/01 17:38",52
"4","2014/04/01 17:43",94
"5","2014/04/01 17:48",65
"6","2014/04/01 17:53",66
"7","2014/04/01 17:58",94
"8","2014/04/01 18:03",54
"9","2014/04/01 18:08",44
"10","2014/04/01 18:13",93
"11","2014/04/01 18:18",54
"12","2014/04/01 18:23",60
"13","2014/04/01 18:28",94
"14","2014/04/01 18:33",86
"15","2014/04/01 18:38",65
"16","2014/04/01 18:43",93
"17","2014/04/01 18:48",100
"18","2014/04/01 18:53",48
"19","2014/04/01 18:58",97
"20","2014/04/01 19:03",70
"21","2014/04/01 19:08",35
"22","2014/04/01 19:13",95
"23","2014/04/01 19:18",73
"24","2014/04/01 19:23",18
"25","2014/04/01 19:28",94
"26","2014/04/01 19:33",71
"27","2014/04/01 19:38",65
"28","2014/04/01 19:43",92
"29","2014/04/01 19:48",30
"30","2014/04/01 19:53",21
"31","2014/04/01 19:58",92
"32","2014/04/01 20:03",69
"33","2014/04/01 20:08",31
"34","2014/04/01 20:13",93
"35","2014/04/01 20:18",62
"36","2014/04/01 20:23",63
"37","2014/04/01 20:28",93
"38","2014/04/01 20:33",72
"39","2014/04/01 20:38",46
"40","2014/04/01 20:43",93
"41","2014/04/01 20:48",43
"42","2014/04/01 20:53",45
"43","2014/04/01 20:58",96
"44","2014/04/01 21:03",70
"45","2014/04/01 21:08",49
"46","2014/04/01 21:13",93
"47","2014/04/01 21:18",48
"48","2014/04/01 21:23",53
"49","2014/04/01 21:28",92
"50","2014/04/01 21:33",59
"51","2014/04/01 21:38",46
"52","2014/04/01 21:43",94
"53","2014/04/01 21:48",68
"54","2014/04/01 21:53",53
"55","2014/04/01 21:58",94
"56","2014/04/01 22:03",51
"57","2014/04/01 22:08",56
"58","2014/04/01 22:13",93
"59","2014/04/01 22:18",65
"60","2014/04/01 22:23",64
"61","2014/04/01 22:28",93
"62","2014/04/01 22:33",44
"63","2014/04/01 22:38",36
"64","2014/04/01 22:43",92
"65","2014/04/01 22:48",57
"66","2014/04/01 22:53",34
"67","2014/04/01 22:58",90
"68","2014/04/01 23:03",44
"69","2014/04/01 23:08",46
"70","2014/04/01 23:13",93
"71","2014/04/01 23:18",52
"72","2014/04/01 23:23",42
"73","2014/04/01 23:28",91
"74","2014/04/01 23:33",37
"75","2014/04/01 23:38",55
"76","2014/04/01 23:43",91
"77","2014/04/01 23:48",23
"78","2014/04/01 23:53",40
"79","2014/04/01 23:58",90
"80","2014/04/02 00:03",31
"81","2014/04/02 00:08",47
"82","2014/04/02 00:13",89
"83","2014/04/02 00:18",50
"84","2014/04/02 00:23",40
"85","2014/04/02 00:28",90
"86","2014/04/02 00:33",47
"87","2014/04/02 00:38",57
"88","2014/04/02 00:43",91
"89","2014/04/02 00:48",71
"90","2014/04/02 00:53",48
"91","2014/04/02 00:58",93
"92","2014/04/02 01:03",68
"93","2014/04/02 01:08",58
"94","2014/04/02 01:13",93
"95","2014/04/02 01:18",62
"96","2014/04/02 01:23",40
