LDEV_Read_Hit_X331-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:3D X"
"1","2014/04/01 17:28",96
"2","2014/04/01 17:33",66
"3","2014/04/01 17:38",42
"4","2014/04/01 17:43",97
"5","2014/04/01 17:48",72
"6","2014/04/01 17:53",75
"7","2014/04/01 17:58",97
"8","2014/04/01 18:03",72
"9","2014/04/01 18:08",50
"10","2014/04/01 18:13",96
"11","2014/04/01 18:18",66
"12","2014/04/01 18:23",75
"13","2014/04/01 18:28",94
"14","2014/04/01 18:33",70
"15","2014/04/01 18:38",58
"16","2014/04/01 18:43",98
"17","2014/04/01 18:48",65
"18","2014/04/01 18:53",80
"19","2014/04/01 18:58",98
"20","2014/04/01 19:03",83
"21","2014/04/01 19:08",52
"22","2014/04/01 19:13",96
"23","2014/04/01 19:18",79
"24","2014/04/01 19:23",41
"25","2014/04/01 19:28",95
"26","2014/04/01 19:33",48
"27","2014/04/01 19:38",48
"28","2014/04/01 19:43",92
"29","2014/04/01 19:48",41
"30","2014/04/01 19:53",0
"31","2014/04/01 19:58",94
"32","2014/04/01 20:03",35
"33","2014/04/01 20:08",30
"34","2014/04/01 20:13",97
"35","2014/04/01 20:18",83
"36","2014/04/01 20:23",73
"37","2014/04/01 20:28",96
"38","2014/04/01 20:33",79
"39","2014/04/01 20:38",61
"40","2014/04/01 20:43",97
"41","2014/04/01 20:48",72
"42","2014/04/01 20:53",76
"43","2014/04/01 20:58",97
"44","2014/04/01 21:03",76
"45","2014/04/01 21:08",51
"46","2014/04/01 21:13",92
"47","2014/04/01 21:18",36
"48","2014/04/01 21:23",75
"49","2014/04/01 21:28",95
"50","2014/04/01 21:33",72
"51","2014/04/01 21:38",50
"52","2014/04/01 21:43",97
"53","2014/04/01 21:48",60
"54","2014/04/01 21:53",78
"55","2014/04/01 21:58",97
"56","2014/04/01 22:03",61
"57","2014/04/01 22:08",54
"58","2014/04/01 22:13",95
"59","2014/04/01 22:18",79
"60","2014/04/01 22:23",47
"61","2014/04/01 22:28",94
"62","2014/04/01 22:33",61
"63","2014/04/01 22:38",42
"64","2014/04/01 22:43",93
"65","2014/04/01 22:48",67
"66","2014/04/01 22:53",42
"67","2014/04/01 22:58",91
"68","2014/04/01 23:03",31
"69","2014/04/01 23:08",23
"70","2014/04/01 23:13",90
"71","2014/04/01 23:18",50
"72","2014/04/01 23:23",9
"73","2014/04/01 23:28",91
"74","2014/04/01 23:33",48
"75","2014/04/01 23:38",39
"76","2014/04/01 23:43",93
"77","2014/04/01 23:48",45
"78","2014/04/01 23:53",23
"79","2014/04/01 23:58",91
"80","2014/04/02 00:03",25
"81","2014/04/02 00:08",17
"82","2014/04/02 00:13",90
"83","2014/04/02 00:18",27
"84","2014/04/02 00:23",52
"85","2014/04/02 00:28",91
"86","2014/04/02 00:33",34
"87","2014/04/02 00:38",22
"88","2014/04/02 00:43",89
"89","2014/04/02 00:48",44
"90","2014/04/02 00:53",27
"91","2014/04/02 00:58",88
"92","2014/04/02 01:03",50
"93","2014/04/02 01:08",31
"94","2014/04/02 01:13",92
"95","2014/04/02 01:18",48
"96","2014/04/02 01:23",25
