LDEV_Read_Hit_X1031-1.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:0B X"
"1","2014/04/01 17:28",18
"2","2014/04/01 17:33",93
"3","2014/04/01 17:38",25
"4","2014/04/01 17:43",99
"5","2014/04/01 17:48",99
"6","2014/04/01 17:53",99
"7","2014/04/01 17:58",41
"8","2014/04/01 18:03",83
"9","2014/04/01 18:08",19
"10","2014/04/01 18:13",12
"11","2014/04/01 18:18",80
"12","2014/04/01 18:23",96
"13","2014/04/01 18:28",17
"14","2014/04/01 18:33",98
"15","2014/04/01 18:38",25
"16","2014/04/01 18:43",99
"17","2014/04/01 18:48",87
"18","2014/04/01 18:53",99
"19","2014/04/01 18:58",98
"20","2014/04/01 19:03",91
"21","2014/04/01 19:08",14
"22","2014/04/01 19:13",40
"23","2014/04/01 19:18",99
"24","2014/04/01 19:23",96
"25","2014/04/01 19:28",14
"26","2014/04/01 19:33",81
"27","2014/04/01 19:38",21
"28","2014/04/01 19:43",99
"29","2014/04/01 19:48",73
"30","2014/04/01 19:53",66
"31","2014/04/01 19:58",14
"32","2014/04/01 20:03",77
"33","2014/04/01 20:08",22
"34","2014/04/01 20:13",82
"35","2014/04/01 20:18",76
"36","2014/04/01 20:23",99
"37","2014/04/01 20:28",93
"38","2014/04/01 20:33",85
"39","2014/04/01 20:38",23
"40","2014/04/01 20:43",25
"41","2014/04/01 20:48",99
"42","2014/04/01 20:53",30
"43","2014/04/01 20:58",25
"44","2014/04/01 21:03",75
"45","2014/04/01 21:08",30
"46","2014/04/01 21:13",0
"47","2014/04/01 21:18",73
"48","2014/04/01 21:23",34
"49","2014/04/01 21:28",12
"50","2014/04/01 21:33",88
"51","2014/04/01 21:38",25
"52","2014/04/01 21:43",99
"53","2014/04/01 21:48",96
"54","2014/04/01 21:53",99
"55","2014/04/01 21:58",36
"56","2014/04/01 22:03",72
"57","2014/04/01 22:08",33
"58","2014/04/01 22:13",22
"59","2014/04/01 22:18",71
"60","2014/04/01 22:23",98
"61","2014/04/01 22:28",31
"62","2014/04/01 22:33",96
"63","2014/04/01 22:38",32
"64","2014/04/01 22:43",99
"65","2014/04/01 22:48",84
"66","2014/04/01 22:53",99
"67","2014/04/01 22:58",98
"68","2014/04/01 23:03",73
"69","2014/04/01 23:08",41
"70","2014/04/01 23:13",44
"71","2014/04/01 23:18",99
"72","2014/04/01 23:23",95
"73","2014/04/01 23:28",34
"74","2014/04/01 23:33",79
"75","2014/04/01 23:38",42
"76","2014/04/01 23:43",99
"77","2014/04/01 23:48",98
"78","2014/04/01 23:53",71
"79","2014/04/01 23:58",31
"80","2014/04/02 00:03",68
"81","2014/04/02 00:08",19
"82","2014/04/02 00:13",35
"83","2014/04/02 00:18",67
"84","2014/04/02 00:23",99
"85","2014/04/02 00:28",95
"86","2014/04/02 00:33",67
"87","2014/04/02 00:38",23
"88","2014/04/02 00:43",12
"89","2014/04/02 00:48",72
"90","2014/04/02 00:53",30
"91","2014/04/02 00:58",28
"92","2014/04/02 01:03",71
"93","2014/04/02 01:08",15
"94","2014/04/02 01:13",0
"95","2014/04/02 01:18",65
"96","2014/04/02 01:23",16
