LDEV_Rnd_Read_Hit50.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:00X(X297-1)","00:50:01X(X1021-1)","00:50:02X(X1022-1)","00:50:03X(X1023-1)","00:50:04X(X1024-1)","00:50:05X(X1025-1)","00:50:06X(X1026-1)","00:50:07X(X1027-1)","00:50:08X(X1028-1)","00:50:09X(X1029-1)","00:50:0AX(X1030-1)","00:50:0BX(X1031-1)","00:50:0DX(X15-1)","00:50:0EX(X272-1)","00:50:10X(X250-1)","00:50:11X(X273-1)","00:50:12X(X284-1)","00:50:13X(X285-1)","00:50:14X(X286-1)","00:50:15X(X287-1)","00:50:16X(X288-1)","00:50:17X(X289-1)","00:50:18X(X291-1)","00:50:19X(X292-1)","00:50:1AX(X293-1)","00:50:1BX(X294-1)","00:50:1CX(X295-1)","00:50:1DX(X296-1)"
"36","2014/04/01 20:23",0,74,14,16,10,14,51,20,64,97,99,99,84,20,96,93,84,93,84,85,91,94,87,90,90,82,80,94
"37","2014/04/01 20:28",0,79,13,18,8,23,51,35,68,28,78,93,88,0,95,94,86,92,85,86,92,93,83,84,88,80,79,100
"38","2014/04/01 20:33",0,72,10,18,20,20,48,40,59,71,82,74,64,13,94,90,78,90,78,78,88,90,78,78,84,71,66,97
"39","2014/04/01 20:38",0,81,17,14,4,16,57,18,56,13,11,25,78,65,95,96,94,96,89,88,94,95,93,89,92,86,79,100
"40","2014/04/01 20:43",0,97,68,76,67,75,94,86,93,16,0,25,77,33,99,99,98,99,97,98,99,99,98,98,98,99,97,100
"41","2014/04/01 20:48",0,89,17,22,33,21,72,44,71,99,99,99,68,7,97,96,95,97,92,90,95,97,95,94,96,96,91,93
"42","2014/04/01 20:53",0,59,5,7,4,7,30,8,35,20,8,31,89,0,93,86,72,87,66,75,83,85,70,72,79,68,60,90
"43","2014/04/01 20:58",0,76,10,16,10,12,50,27,47,36,22,25,85,23,95,92,89,93,86,83,91,94,88,87,93,84,78,100
"44","2014/04/01 21:03",0,95,37,70,54,55,95,81,92,82,78,64,77,23,89,98,98,99,96,98,98,99,98,98,98,98,96,96
"45","2014/04/01 21:08",0,79,5,11,3,15,55,13,67,41,0,30,80,33,96,94,88,93,86,84,92,94,82,85,90,81,79,98
"46","2014/04/01 21:13",0,78,12,24,10,22,66,41,78,36,0,0,80,18,97,95,86,95,87,90,93,95,89,87,91,86,82,97
"47","2014/04/01 21:18",0,62,7,7,2,12,42,6,45,61,72,60,85,44,95,92,78,91,77,78,88,91,79,81,86,73,69,92
"48","2014/04/01 21:23",0,62,7,8,5,7,33,8,34,18,0,34,78,66,94,88,72,89,81,74,83,86,73,72,85,72,81,90
"49","2014/04/01 21:28",0,96,35,61,28,60,89,77,92,0,7,13,77,60,99,99,98,99,97,97,98,99,98,98,97,97,97,100
"50","2014/04/01 21:33",0,76,14,45,7,11,67,45,48,93,98,90,76,0,96,94,88,94,83,85,92,91,85,91,89,80,79,95
"51","2014/04/01 21:38",0,90,13,16,11,23,72,23,65,12,0,26,88,33,96,98,91,98,94,95,96,97,92,95,95,91,89,100
"52","2014/04/01 21:43",0,96,79,86,76,85,91,85,94,99,99,99,82,25,96,98,97,98,97,97,98,99,98,98,98,96,96,89
"53","2014/04/01 21:48",0,91,27,66,61,72,80,40,79,97,99,96,77,66,97,97,95,97,93,94,97,98,94,94,96,93,90,96
"54","2014/04/01 21:53",0,73,14,12,10,14,52,33,52,99,99,99,89,0,95,92,91,93,80,92,93,92,81,83,86,89,79,96
"55","2014/04/01 21:58",0,75,10,21,8,11,64,20,47,33,20,36,87,100,94,90,87,90,80,80,91,92,83,80,86,80,74,100
"56","2014/04/01 22:03",0,71,62,54,54,55,73,59,74,62,73,62,76,55,86,88,83,89,80,82,87,89,86,80,87,82,77,93
"57","2014/04/01 22:08",0,67,63,62,49,63,66,59,64,21,0,33,90,68,91,86,78,86,75,78,83,85,77,78,79,75,75,94
"58","2014/04/01 22:13",0,66,61,58,62,63,67,56,69,21,0,22,81,88,91,87,78,89,77,77,85,86,80,81,82,76,80,92
"59","2014/04/01 22:18",0,64,54,57,55,57,64,60,62,65,75,69,90,94,92,86,77,85,74,74,82,85,73,76,79,72,73,93
"60","2014/04/01 22:23",0,59,45,49,50,51,57,44,57,77,88,98,85,91,91,85,75,85,73,72,83,85,74,79,82,70,70,92
"61","2014/04/01 22:28",0,74,61,60,59,60,64,56,67,12,22,33,76,90,94,90,80,90,82,81,88,89,83,84,86,80,81,100
"62","2014/04/01 22:33",0,76,63,60,67,60,68,67,67,67,83,96,77,89,94,92,83,95,83,84,88,90,83,84,87,82,90,96
"63","2014/04/01 22:38",0,78,67,65,63,65,71,71,67,24,0,32,85,77,94,90,84,91,83,83,89,91,83,83,87,81,80,91
"64","2014/04/01 22:43",0,86,74,76,76,77,88,78,79,99,99,99,79,90,95,94,92,94,89,87,91,93,92,90,93,87,89,97
"65","2014/04/01 22:48",0,81,79,77,79,77,78,77,81,71,72,79,71,75,93,94,87,93,88,87,92,93,88,88,91,87,86,93
"66","2014/04/01 22:53",0,79,63,68,67,67,70,69,83,99,96,99,91,71,94,91,85,89,80,87,88,90,83,82,87,81,77,92
"67","2014/04/01 22:58",0,79,64,68,71,70,71,70,74,98,99,98,95,83,92,92,83,91,82,83,91,90,83,82,88,84,84,95
"68","2014/04/01 23:03",0,68,60,57,55,54,65,54,67,52,68,63,79,53,85,83,79,87,76,81,84,87,82,79,86,79,70,92
"69","2014/04/01 23:08",0,68,59,65,51,67,59,60,65,34,27,33,74,37,92,88,78,87,80,78,85,87,78,77,83,75,75,88
"70","2014/04/01 23:13",0,72,62,66,69,66,66,65,65,41,0,44,64,27,92,87,78,85,79,77,83,86,80,80,84,75,72,92
"71","2014/04/01 23:18",0,76,69,63,61,62,70,68,71,99,99,99,76,72,94,88,80,90,79,81,87,87,84,80,88,77,78,97
"72","2014/04/01 23:23",0,78,72,72,74,73,76,70,74,76,76,95,67,52,93,92,86,91,85,85,90,93,83,83,89,82,79,92
"73","2014/04/01 23:28",0,78,68,67,65,69,73,71,74,20,15,33,74,36,96,92,85,92,85,84,90,92,83,84,89,82,81,90
"74","2014/04/01 23:33",0,88,83,84,81,80,83,81,86,82,97,72,57,32,98,96,92,95,91,92,94,95,94,91,94,92,88,93
"75","2014/04/01 23:38",0,89,86,86,84,84,86,86,86,27,33,44,78,57,97,96,93,96,94,93,96,97,93,92,95,92,91,91
"76","2014/04/01 23:43",0,86,77,77,78,79,80,78,82,75,93,99,76,52,97,94,91,95,93,92,94,94,92,90,91,89,88,95
"77","2014/04/01 23:48",0,88,79,83,80,82,83,76,84,99,98,98,71,48,96,95,92,96,91,92,94,96,91,91,94,94,93,96
"78","2014/04/01 23:53",0,84,72,68,65,68,72,70,75,65,96,72,80,30,95,93,92,93,84,85,92,93,87,86,90,85,80,95
"79","2014/04/01 23:58",0,82,65,55,64,70,67,67,74,10,17,32,84,29,96,93,85,92,85,86,92,93,85,84,90,84,84,94
"80","2014/04/02 00:03",0,83,65,67,69,59,81,49,78,56,55,59,77,31,88,94,90,94,87,89,93,94,92,90,94,91,85,93
"81","2014/04/02 00:08",0,86,80,75,78,81,80,82,84,34,0,19,59,12,96,96,92,96,91,92,95,96,90,92,94,90,90,92
"82","2014/04/02 00:13",0,82,76,75,78,73,79,74,77,64,79,35,52,12,95,92,86,90,85,86,90,91,83,86,89,86,83,96
"83","2014/04/02 00:18",0,80,64,48,30,41,65,68,71,55,61,56,66,48,95,94,86,93,86,86,91,94,86,87,91,82,81,95
"84","2014/04/02 00:23",0,70,52,37,45,40,55,38,60,96,99,99,66,52,95,93,83,93,83,84,90,94,82,90,89,77,77,89
"85","2014/04/02 00:28",0,78,50,54,50,58,59,52,71,95,97,96,69,75,94,93,85,93,85,83,91,93,85,84,90,85,81,98
"86","2014/04/02 00:33",0,94,78,78,77,84,86,82,90,55,64,63,73,34,97,99,97,98,96,97,98,98,96,97,97,96,95,98
"87","2014/04/02 00:38",0,92,38,44,45,75,84,42,85,23,0,25,80,68,98,99,96,98,95,98,98,98,96,97,97,96,96,94
"88","2014/04/02 00:43",0,93,78,78,79,82,90,80,91,0,0,12,81,58,98,98,97,99,96,97,98,98,97,96,96,97,96,90
"89","2014/04/02 00:48",0,94,80,83,81,84,87,78,89,52,66,65,79,53,98,98,95,98,95,96,97,97,96,96,97,97,95,93
"90","2014/04/02 00:53",0,87,63,54,65,62,73,67,69,19,7,33,89,80,96,94,90,94,87,87,93,94,89,88,91,86,81,84
"91","2014/04/02 00:58",0,75,42,34,45,56,62,27,66,0,30,24,90,54,95,94,84,92,81,84,91,92,85,82,87,82,80,95
"92","2014/04/02 01:03",0,84,42,62,55,59,83,58,84,62,61,62,79,4,88,93,91,94,88,90,93,95,92,90,95,91,86,96
"93","2014/04/02 01:08",0,91,83,73,64,68,84,69,88,21,10,16,72,13,97,98,94,98,94,95,97,98,95,96,97,95,95,93
"94","2014/04/02 01:13",0,81,43,31,39,47,65,50,60,36,12,0,80,5,97,96,89,95,89,90,94,95,90,90,92,88,85,93
"95","2014/04/02 01:18",0,62,41,45,35,50,73,42,63,53,62,55,88,20,95,92,81,91,82,84,89,91,82,83,86,79,78,93
"96","2014/04/02 01:23",0,61,18,21,17,29,42,21,48,6,8,18,94,37,94,90,76,89,77,77,87,89,74,77,83,70,68,87
