LDEV_Rnd_Read_HitF0.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:00X(X175-1)","00:F0:01X(X5-1)","00:F0:02X(X391-1)","00:F0:03X(X270-1)","00:F0:1AX(X450-1)","00:F0:59X(X369-1)","00:F0:67X(X484-1)","00:F0:68X(X485-1)","00:F0:69X(X486-1)"
"37","2014/04/01 20:28",100,0,100,100,100,0,86,86,85
"38","2014/04/01 20:33",100,0,100,100,100,0,61,64,67
"39","2014/04/01 20:38",100,0,100,100,100,0,80,80,82
"40","2014/04/01 20:43",100,0,100,100,100,0,77,78,78
"41","2014/04/01 20:48",10,51,10,50,33,0,68,67,68
"42","2014/04/01 20:53",100,0,100,100,100,0,92,92,93
"43","2014/04/01 20:58",100,0,100,100,100,0,88,88,88
"44","2014/04/01 21:03",100,0,100,50,100,0,78,80,79
"45","2014/04/01 21:08",100,0,100,100,100,0,77,76,76
"46","2014/04/01 21:13",100,0,100,100,100,0,81,81,81
"47","2014/04/01 21:18",33,50,100,100,33,0,89,88,90
"48","2014/04/01 21:23",100,0,100,100,100,0,80,79,82
"49","2014/04/01 21:28",100,0,100,100,100,0,80,78,78
"50","2014/04/01 21:33",100,0,100,100,100,0,74,76,78
"51","2014/04/01 21:38",100,0,100,100,100,0,88,89,89
"52","2014/04/01 21:43",100,0,100,100,100,0,82,84,82
"53","2014/04/01 21:48",33,51,100,100,100,0,81,80,79
"54","2014/04/01 21:53",100,0,100,100,100,0,94,93,93
"55","2014/04/01 21:58",100,0,100,100,100,0,91,90,91
"56","2014/04/01 22:03",100,0,100,33,100,0,80,78,79
"57","2014/04/01 22:08",100,0,100,100,100,0,89,89,90
"58","2014/04/01 22:13",100,0,100,100,100,0,84,84,85
"59","2014/04/01 22:18",33,50,100,100,100,0,92,93,93
"60","2014/04/01 22:23",100,0,100,100,100,0,91,91,90
"61","2014/04/01 22:28",100,0,100,100,100,0,82,82,81
"62","2014/04/01 22:33",100,0,100,100,100,0,80,80,84
"63","2014/04/01 22:38",100,0,100,100,100,0,92,91,91
"64","2014/04/01 22:43",100,0,100,100,100,0,80,83,80
"65","2014/04/01 22:48",33,63,100,100,100,0,76,75,74
"66","2014/04/01 22:53",0,0,100,100,100,0,95,96,95
"67","2014/04/01 22:58",0,0,100,100,100,0,95,96,96
"68","2014/04/01 23:03",0,0,100,5,100,0,77,80,78
"69","2014/04/01 23:08",0,0,100,0,100,0,76,76,74
"70","2014/04/01 23:13",0,0,100,0,100,0,62,63,65
"71","2014/04/01 23:18",33,50,100,0,33,0,74,77,75
"72","2014/04/01 23:23",100,0,100,100,100,0,64,63,64
"73","2014/04/01 23:28",0,0,100,100,100,0,72,74,73
"74","2014/04/01 23:33",0,0,100,100,100,0,56,55,58
"75","2014/04/01 23:38",0,0,100,100,100,0,75,74,76
"76","2014/04/01 23:43",0,0,100,100,100,0,74,74,75
"77","2014/04/01 23:48",33,51,50,33,33,0,67,66,66
"78","2014/04/01 23:53",100,0,100,100,100,0,74,75,76
"79","2014/04/01 23:58",0,0,100,100,100,0,81,82,82
"80","2014/04/02 00:03",100,0,100,8,4,0,76,78,76
"81","2014/04/02 00:08",100,0,100,100,100,0,57,58,58
"82","2014/04/02 00:13",100,0,100,100,100,0,47,45,50
"83","2014/04/02 00:18",33,50,100,33,10,0,59,59,62
"84","2014/04/02 00:23",100,0,100,100,100,0,70,68,66
"85","2014/04/02 00:28",100,0,100,100,100,0,68,66,67
"86","2014/04/02 00:33",100,0,100,100,100,0,70,71,73
"87","2014/04/02 00:38",100,0,100,100,100,0,81,81,81
"88","2014/04/02 00:43",100,0,100,100,100,0,79,80,80
"89","2014/04/02 00:48",33,50,100,0,33,0,81,80,78
"90","2014/04/02 00:53",100,0,100,0,100,0,88,87,88
"91","2014/04/02 00:58",100,0,100,100,100,0,88,89,87
"92","2014/04/02 01:03",3,0,3,16,6,0,76,76,77
"93","2014/04/02 01:08",0,0,100,0,8,0,69,69,71
"94","2014/04/02 01:13",0,0,100,100,100,0,78,80,79
"95","2014/04/02 01:18",0,50,100,33,33,0,87,88,88
"96","2014/04/02 01:23",0,0,100,100,100,0,93,93,93
