LDEV_Rnd_Read_Hit03.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:03:01X(X554-1)","00:03:02X(X674-1)","00:03:04X(X48-1)","00:03:05X(X467-1)","00:03:06X(X852-1)","00:03:07X(X757-1)","00:03:08X(X761-1)","00:03:0AX(X426-1)","00:03:0BX(X427-1)","00:03:1AX(X373-1)","00:03:1BX(X374-1)","00:03:1CX(X375-1)","00:03:1DX(X376-1)","00:03:1FX(X386-1)","00:03:20X(X764-1)","00:03:22X(X405-1)","00:03:26X(X414-1)","00:03:27X(X415-1)","00:03:30X(X540-1)","00:03:31X(X541-1)","00:03:32X(X542-1)","00:03:33X(X543-1)","00:03:34X(X544-1)","00:03:35X(X545-1)","00:03:36X(X546-1)","00:03:37X(X547-1)","00:03:38X(X548-1)","00:03:39X(X549-1)","00:03:3AX(X550-1)","00:03:3BX(X551-1)"
"14","2014/04/01 18:33",99,0,0,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,66,79,95,97,82,75,93,87,97,98,84,96
"15","2014/04/01 18:38",100,0,0,84,99,0,0,0,0,0,0,0,0,0,0,0,0,0,69,75,99,98,44,67,95,52,37,98,18,41
"16","2014/04/01 18:43",100,0,0,82,99,50,50,0,0,0,0,0,0,0,50,100,0,0,65,91,97,97,70,87,95,87,99,98,99,99
"17","2014/04/01 18:48",100,0,0,83,99,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,77,73,8,8,47,12,86,75,95,96
"18","2014/04/01 18:53",100,0,0,86,99,100,100,0,0,0,0,0,0,0,100,0,33,100,31,17,75,82,6,11,42,24,97,75,97,99
"19","2014/04/01 18:58",100,0,0,75,100,0,0,0,0,0,0,0,0,0,0,0,100,100,14,36,94,87,22,19,70,62,98,86,94,97
"20","2014/04/01 19:03",97,0,0,86,100,0,0,0,0,0,0,0,0,0,0,0,0,0,54,65,97,94,66,73,87,67,28,96,32,85
"21","2014/04/01 19:08",100,0,0,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,32,79,98,97,15,44,93,32,40,98,0,33
"22","2014/04/01 19:13",100,0,0,86,100,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,91,90,43,45,76,64,0,92,25,50
"23","2014/04/01 19:18",100,0,0,85,99,0,0,0,0,0,0,0,0,0,0,83,82,83,18,21,79,69,5,28,38,33,98,74,99,99
"24","2014/04/01 19:23",100,0,0,86,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,76,70,8,9,44,8,87,77,80,94
"25","2014/04/01 19:28",99,0,0,87,100,0,0,0,0,0,0,0,0,0,0,0,0,0,38,67,98,97,57,75,91,79,27,98,8,18
"26","2014/04/01 19:33",100,0,0,83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,74,70,96,95,79,72,87,58,84,95,97,97
"27","2014/04/01 19:38",99,0,0,84,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,88,84,6,11,56,14,12,87,8,44
"28","2014/04/01 19:43",96,0,0,66,100,50,50,0,0,0,0,0,0,0,50,0,0,0,27,34,91,86,32,23,76,63,89,88,99,94
"29","2014/04/01 19:48",99,0,0,83,100,0,0,0,0,0,0,0,0,0,0,0,0,42,25,32,63,60,30,23,37,34,63,63,67,91
"30","2014/04/01 19:53",99,0,0,74,99,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,63,64,20,20,33,20,98,63,77,90
"31","2014/04/01 19:58",100,0,0,86,99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,79,70,9,5,36,35,26,71,7,16
"32","2014/04/01 20:03",97,0,0,83,99,0,0,0,0,0,0,0,0,0,0,0,0,0,60,65,96,94,57,71,84,64,65,95,72,92
"33","2014/04/01 20:08",99,0,0,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,14,81,95,95,8,76,82,44,33,97,0,36
"34","2014/04/01 20:13",99,0,0,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,54,72,97,96,62,56,91,74,0,97,65,28
"35","2014/04/01 20:18",100,0,0,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,75,66,2,10,33,9,70,71,71,92
"36","2014/04/01 20:23",100,0,0,97,99,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,77,70,21,13,52,12,99,78,96,97
"37","2014/04/01 20:28",99,0,0,92,99,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,81,77,18,8,49,43,99,79,78,83
"38","2014/04/01 20:33",100,0,0,94,99,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,71,65,20,8,35,15,76,66,90,94
"39","2014/04/01 20:38",100,0,0,95,99,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,85,80,9,6,55,8,66,87,16,30
"40","2014/04/01 20:43",100,0,0,94,99,0,0,0,0,0,0,0,0,0,0,0,0,0,67,82,98,98,73,62,94,83,0,98,0,66
"41","2014/04/01 20:48",100,0,0,93,100,100,100,0,0,0,0,0,0,0,100,0,0,0,45,25,84,84,5,10,64,16,98,85,99,98
"42","2014/04/01 20:53",100,0,0,92,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,63,60,4,9,30,6,42,62,31,30
"43","2014/04/01 20:58",100,0,0,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,77,74,13,6,45,39,55,72,40,23
"44","2014/04/01 21:03",97,0,0,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,36,63,96,93,54,63,84,62,69,96,72,95
"45","2014/04/01 21:08",97,0,0,68,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,84,79,2,5,45,6,25,81,10,16
"46","2014/04/01 21:13",79,0,0,88,99,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,84,82,23,17,61,44,0,82,0,20
"47","2014/04/01 21:18",100,0,0,87,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,71,64,1,4,31,8,70,68,68,92
"48","2014/04/01 21:23",100,0,0,93,99,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,65,58,3,6,31,5,10,65,18,28
"49","2014/04/01 21:28",100,0,0,93,100,0,0,0,0,0,0,0,0,0,0,0,0,0,22,71,97,95,59,32,88,77,28,97,16,42
"50","2014/04/01 21:33",100,0,0,89,99,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,81,76,17,27,42,29,96,78,96,94
"51","2014/04/01 21:38",100,0,0,80,99,0,0,0,0,0,0,0,0,0,0,50,0,0,13,30,90,90,11,12,66,17,25,93,9,33
"52","2014/04/01 21:43",100,0,0,94,99,100,50,0,0,0,0,0,0,0,50,0,0,0,89,84,97,96,78,81,92,86,99,96,99,99
"53","2014/04/01 21:48",100,0,0,81,100,0,0,0,0,0,0,0,0,0,0,0,0,0,49,59,91,89,28,38,79,53,99,91,99,96
"54","2014/04/01 21:53",100,0,0,92,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,85,73,7,44,41,16,99,83,99,99
"55","2014/04/01 21:58",100,0,0,74,100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,75,70,9,8,44,43,28,69,20,33
"56","2014/04/01 22:03",97,0,0,67,100,0,0,0,0,0,0,0,0,0,0,50,34,0,53,55,72,67,56,58,66,68,65,72,71,93
"57","2014/04/01 22:08",99,0,0,67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,53,56,78,68,50,66,60,50,15,67,0,21
"58","2014/04/01 22:13",99,0,0,79,100,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,77,71,64,68,64,61,14,71,0,12
"59","2014/04/01 22:18",100,0,0,78,100,0,0,0,0,0,0,0,0,0,0,0,0,0,53,60,74,68,57,64,59,57,70,68,75,92
"60","2014/04/01 22:23",100,0,0,68,100,0,0,0,0,0,0,0,0,0,0,0,50,0,41,48,68,59,41,50,49,40,80,63,98,97
"61","2014/04/01 22:28",100,0,0,49,100,0,0,0,0,0,0,0,0,0,0,0,0,0,51,49,81,74,61,72,60,52,42,72,0,23
"62","2014/04/01 22:33",100,0,0,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,62,70,81,78,66,71,63,63,93,76,83,92
"63","2014/04/01 22:38",99,0,0,67,100,0,0,0,0,0,0,0,0,0,0,0,0,0,67,70,81,77,66,71,65,67,25,77,14,23
"64","2014/04/01 22:43",100,0,0,72,100,100,0,0,0,0,0,0,0,0,0,0,0,0,67,74,87,84,74,78,77,79,99,84,99,99
"65","2014/04/01 22:48",100,0,0,62,100,100,100,0,0,0,0,0,0,0,100,0,0,0,75,75,87,85,77,77,76,77,81,86,97,94
"66","2014/04/01 22:53",100,0,0,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,77,80,56,66,70,70,98,78,96,98
"67","2014/04/01 22:58",100,0,0,72,100,0,0,0,0,0,0,0,0,0,0,0,0,0,64,70,84,80,68,71,73,74,98,80,94,97
"68","2014/04/01 23:03",96,99,0,54,99,0,0,99,99,0,0,0,0,0,0,98,99,99,49,55,69,70,57,56,60,55,59,71,53,91
"69","2014/04/01 23:08",98,0,0,68,99,0,0,0,0,0,0,0,0,0,0,28,93,92,58,67,73,70,61,59,63,65,41,75,34,56
"70","2014/04/01 23:13",99,0,0,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,61,64,73,74,61,60,62,64,10,72,16,25
"71","2014/04/01 23:18",99,66,0,72,100,0,0,100,66,0,0,0,0,0,0,100,100,100,64,65,75,74,72,59,65,69,99,75,99,98
"72","2014/04/01 23:23",99,0,0,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,70,72,81,80,74,71,71,72,77,81,93,91
"73","2014/04/01 23:28",100,0,0,79,100,0,0,0,0,0,0,0,0,0,0,0,0,0,67,73,81,81,67,73,75,73,44,81,27,33
"74","2014/04/01 23:33",99,0,0,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,81,82,89,88,84,83,82,81,81,89,96,95
"75","2014/04/01 23:38",99,0,0,67,99,0,0,0,0,0,0,0,0,0,0,0,0,0,86,85,92,90,84,85,87,84,30,91,17,35
"76","2014/04/01 23:43",99,0,0,77,100,0,50,0,0,0,0,0,0,0,0,0,0,0,78,82,88,87,79,78,82,79,86,87,98,90
"77","2014/04/01 23:48",98,0,0,69,100,100,0,0,0,0,0,0,0,0,100,0,0,0,84,78,89,89,81,77,84,81,96,90,99,96
"78","2014/04/01 23:53",98,0,0,76,100,0,0,0,0,0,0,0,0,0,0,0,0,0,61,71,82,79,68,64,83,71,96,80,75,86
"79","2014/04/01 23:58",99,0,0,84,100,0,0,0,0,0,0,0,0,0,0,0,0,0,66,54,82,81,71,63,71,63,30,81,40,15
"80","2014/04/02 00:03",97,96,0,79,99,0,0,100,95,0,0,0,0,0,0,90,93,93,56,62,84,82,56,60,69,70,58,80,63,91
"81","2014/04/02 00:08",77,0,0,65,99,0,0,0,0,0,0,0,0,0,0,0,0,0,77,81,90,89,74,80,82,77,25,91,0,28
"82","2014/04/02 00:13",99,100,0,77,99,0,0,100,66,0,0,0,0,0,0,33,63,80,78,77,86,84,75,77,79,75,15,83,0,18
"83","2014/04/02 00:18",99,0,0,82,100,0,0,0,0,0,0,0,0,0,0,0,0,0,63,50,82,82,52,43,59,25,63,79,69,92
"84","2014/04/02 00:23",99,0,0,83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,41,39,78,75,52,39,49,28,99,79,95,95
"85","2014/04/02 00:28",100,0,0,84,100,0,0,0,0,0,0,0,0,0,0,0,0,0,51,60,80,76,59,56,70,58,98,78,86,70
"86","2014/04/02 00:33",100,0,0,83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,82,80,96,94,82,81,87,80,64,95,54,92
"87","2014/04/02 00:38",100,0,0,81,100,87,87,0,0,0,0,0,0,0,87,0,0,0,54,66,95,92,57,48,84,44,22,96,0,45
"88","2014/04/02 00:43",100,0,0,71,100,100,100,0,0,0,0,0,0,0,100,0,0,0,81,79,95,95,70,86,86,76,11,97,0,12
"89","2014/04/02 00:48",100,0,0,84,100,100,100,0,0,0,0,0,0,0,100,0,0,0,84,78,95,92,81,86,87,81,60,94,70,93
"90","2014/04/02 00:53",100,0,0,82,100,0,0,0,0,0,0,0,0,0,0,0,0,0,57,47,82,79,62,63,70,50,16,82,16,25
"91","2014/04/02 00:58",100,0,0,81,99,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,81,76,65,40,60,57,41,77,0,14
"92","2014/04/02 01:03",74,0,0,87,100,0,0,0,0,0,0,0,0,0,0,0,0,0,53,63,84,79,57,63,67,64,72,79,62,90
"93","2014/04/02 01:08",100,0,0,69,99,0,0,0,0,0,0,0,0,0,0,0,50,0,75,73,93,92,79,42,88,49,25,96,0,30
"94","2014/04/02 01:13",100,0,0,76,100,0,0,0,0,0,0,0,0,0,0,0,50,0,33,51,86,82,24,45,64,29,0,85,0,10
"95","2014/04/02 01:18",99,0,0,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,70,61,29,36,40,26,60,66,58,92
"96","2014/04/02 01:23",99,0,0,83,99,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,72,62,22,32,32,17,33,70,4,21
