LDEV_Rnd_Read_Hit21.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:21:00X(X743-1)","00:21:01X(X744-1)","00:21:02X(X745-1)","00:21:03X(X746-1)","00:21:04X(X747-1)","00:21:05X(X767-1)","00:21:06X(X820-1)","00:21:07X(X821-1)","00:21:08X(X822-1)","00:21:09X(X823-1)","00:21:0AX(X824-1)","00:21:0BX(X825-1)","00:21:0CX(X826-1)","00:21:0DX(X827-1)","00:21:0EX(X828-1)","00:21:0FX(X829-1)","00:21:10X(X830-1)","00:21:11X(X831-1)","00:21:12X(X832-1)","00:21:13X(X833-1)","00:21:14X(X834-1)","00:21:15X(X838-1)","00:21:16X(X839-1)","00:21:17X(X840-1)","00:21:18X(X841-1)","00:21:19X(X842-1)","00:21:1AX(X843-1)","00:21:1BX(X844-1)","00:21:1CX(X845-1)","00:21:1DX(X846-1)","00:21:1EX(X847-1)","00:21:1FX(X848-1)","00:21:20X(X849-1)","00:21:21X(X850-1)","00:21:22X(X851-1)"
"31","2014/04/01 19:58",53,53,38,76,93,18,69,39,97,22,37,26,25,40,32,26,55,34,66,27,36,21,24,46,14,87,79,30,82,99,98,90,94,82,84
"32","2014/04/01 20:03",49,53,50,71,93,35,73,50,97,39,45,45,29,46,49,42,57,42,69,44,44,44,41,55,39,85,71,45,79,99,99,100,85,0,18
"33","2014/04/01 20:08",63,76,62,80,95,23,81,62,98,53,60,51,52,49,55,64,68,72,77,64,67,53,47,74,38,89,88,59,84,99,99,50,57,0,23
"34","2014/04/01 20:13",64,69,67,78,92,43,79,67,97,55,66,63,53,56,65,59,70,64,77,67,65,64,59,75,50,88,81,67,85,99,98,92,98,86,92
"35","2014/04/01 20:18",49,64,57,72,92,15,71,40,97,38,54,45,42,43,44,45,59,49,73,50,52,47,40,66,30,88,88,51,82,99,99,83,85,50,6
"36","2014/04/01 20:23",58,73,64,74,95,33,75,57,98,45,58,52,52,52,53,54,64,56,76,64,64,57,50,68,39,89,82,58,87,99,99,100,100,33,50
"37","2014/04/01 20:28",53,56,50,42,91,20,70,41,97,31,49,37,40,40,41,42,53,43,69,48,47,41,41,61,27,89,54,43,82,99,98,93,98,89,78
"38","2014/04/01 20:33",49,66,55,41,92,32,70,48,97,40,53,49,39,45,47,47,61,49,70,53,53,48,43,66,35,88,81,51,81,99,98,100,85,33,20
"39","2014/04/01 20:38",60,76,65,67,93,27,81,66,98,57,66,53,55,53,56,67,68,69,78,61,67,63,50,75,45,91,90,64,86,99,99,55,100,0,26
"40","2014/04/01 20:43",68,73,66,58,91,24,80,55,98,43,70,55,52,56,59,59,70,59,76,64,68,58,57,74,39,90,73,59,85,99,99,92,98,83,73
"41","2014/04/01 20:48",56,65,66,48,88,24,76,49,97,35,60,47,48,45,47,53,65,56,76,58,65,53,56,70,40,89,61,51,85,99,98,57,85,50,50
"42","2014/04/01 20:53",52,67,58,78,91,21,77,53,97,51,55,47,48,57,57,51,67,45,84,56,64,48,36,73,40,91,54,59,84,99,98,100,100,0,23
"43","2014/04/01 20:58",58,67,47,73,95,30,79,49,98,36,50,43,44,47,46,48,65,48,77,41,46,38,35,56,34,89,87,43,88,99,99,98,98,87,83
"44","2014/04/01 21:03",44,64,45,72,94,22,79,37,97,31,41,28,31,44,28,43,58,39,76,31,36,31,26,44,22,90,86,28,87,99,98,100,85,33,25
"45","2014/04/01 21:08",63,77,53,82,94,33,84,69,97,60,56,42,51,57,55,64,68,74,82,50,65,52,40,63,41,92,85,58,87,99,99,100,40,0,23
"46","2014/04/01 21:13",49,65,36,76,96,5,82,33,98,5,46,5,24,39,35,31,56,25,79,22,27,18,5,47,2,92,44,24,92,99,99,89,94,81,78
"47","2014/04/01 21:18",57,78,57,81,97,34,85,61,98,41,50,48,36,56,45,48,70,42,83,54,54,50,50,62,39,94,45,52,93,99,99,83,85,100,43
"48","2014/04/01 21:23",54,72,41,83,96,0,83,36,98,4,38,5,22,44,1,29,69,26,83,30,40,2,1,57,3,94,2,28,93,99,99,50,85,0,0
"49","2014/04/01 21:28",61,72,57,79,96,28,81,55,98,32,57,39,39,58,43,41,68,43,84,42,50,33,48,64,31,93,90,46,89,99,99,90,98,85,80
"50","2014/04/01 21:33",42,46,40,45,82,28,54,42,92,30,37,37,27,36,37,32,47,38,49,34,31,39,34,41,32,71,45,41,67,99,99,85,85,33,50
"51","2014/04/01 21:38",31,44,28,40,74,27,51,36,88,30,29,31,29,32,32,33,35,43,53,31,36,30,25,33,24,63,34,31,57,99,99,100,100,100,40
"52","2014/04/01 21:43",32,34,31,31,79,25,43,36,89,35,31,29,29,37,31,31,32,34,43,30,33,26,25,31,29,63,32,32,63,99,99,93,98,93,72
"53","2014/04/01 21:48",39,37,35,38,74,31,49,38,87,40,33,33,30,38,36,34,46,37,47,34,34,32,27,37,32,67,61,37,64,99,98,100,85,50,25
"54","2014/04/01 21:53",36,40,37,36,72,32,45,36,87,32,33,33,34,38,37,34,42,39,48,33,36,32,32,44,26,67,62,36,66,99,99,100,100,100,53
"55","2014/04/01 21:58",80,87,84,64,78,52,94,74,96,61,80,64,77,80,71,76,85,78,92,75,74,70,66,87,59,82,80,72,94,99,96,86,87,87,85
"56","2014/04/01 22:03",86,87,87,87,83,89,88,86,88,85,86,88,86,84,85,85,87,86,88,85,85,85,86,88,87,86,88,89,91,95,88,98,98,99,35
"57","2014/04/01 22:08",70,69,64,66,70,66,69,69,71,64,66,63,65,68,67,66,69,67,73,69,67,64,66,69,62,70,70,69,72,96,90,96,96,97,20
"58","2014/04/01 22:13",57,63,57,57,58,51,77,59,61,53,63,56,56,57,54,57,61,57,74,56,57,54,55,60,54,65,60,56,74,96,97,98,98,98,76
"59","2014/04/01 22:18",77,83,81,83,78,80,83,80,83,76,82,80,81,79,81,78,80,76,83,78,82,79,75,83,75,78,77,81,88,92,94,57,80,50,20
"60","2014/04/01 22:23",83,85,89,84,85,79,93,80,91,79,83,79,86,80,74,85,84,86,89,86,85,87,77,87,75,88,87,84,94,92,95,66,100,0,40
"61","2014/04/01 22:28",96,99,98,98,98,0,99,99,99,93,98,97,98,96,97,98,99,98,99,99,98,99,97,99,95,98,97,99,99,95,92,97,98,81,75
"62","2014/04/01 22:33",88,99,96,95,95,50,97,94,97,81,92,87,94,87,89,98,94,96,98,89,94,84,93,96,87,90,89,96,98,96,90,57,80,0,0
"63","2014/04/01 22:38",91,96,93,93,95,86,96,97,97,94,93,92,93,94,94,92,94,93,96,92,93,92,85,94,93,95,95,92,96,95,99,71,85,0,38
"64","2014/04/01 22:43",96,99,99,99,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,96,99,92,98,80,84
"65","2014/04/01 22:48",97,100,99,99,99,98,99,100,100,100,99,98,97,99,99,99,99,99,99,100,99,99,96,99,100,100,99,99,99,96,99,66,85,50,18
"66","2014/04/01 22:53",98,99,98,98,99,100,99,99,99,99,99,100,98,98,99,99,99,98,99,99,99,99,95,99,100,99,99,99,99,96,94,100,57,0,62
"67","2014/04/01 22:58",95,99,98,98,99,99,99,99,99,98,98,97,98,97,98,99,97,99,98,99,98,98,94,99,96,99,98,99,99,97,99,93,94,86,84
"68","2014/04/01 23:03",85,90,81,80,91,89,91,91,92,86,82,78,86,85,87,87,86,90,89,88,87,79,80,83,90,87,97,83,95,95,97,100,85,33,14
"69","2014/04/01 23:08",81,92,80,79,87,72,89,86,92,82,81,77,82,74,90,85,82,93,90,77,84,80,80,86,83,83,87,85,94,95,96,71,66,0,7
"70","2014/04/01 23:13",90,96,90,82,95,73,93,91,95,92,91,79,88,84,89,89,86,88,92,94,86,89,90,94,93,92,92,87,95,98,98,94,94,78,78
"71","2014/04/01 23:18",87,97,93,92,96,80,95,95,98,90,93,88,93,89,99,95,90,96,97,95,90,87,90,95,98,97,95,92,98,94,98,71,85,0,25
"72","2014/04/01 23:23",85,94,89,90,94,71,95,92,94,81,89,90,92,92,87,92,82,95,94,84,89,84,83,96,94,91,92,93,93,94,99,66,50,0,6
"73","2014/04/01 23:28",93,93,90,88,94,83,97,94,95,92,93,98,90,85,96,95,93,99,95,94,96,87,96,95,98,96,94,92,94,97,98,92,94,81,79
"74","2014/04/01 23:33",91,97,86,83,96,87,93,93,97,90,89,85,89,89,96,96,82,99,92,97,90,79,91,94,87,99,87,91,94,97,98,66,80,0,35
"75","2014/04/01 23:38",92,90,82,87,92,95,93,89,93,90,81,84,82,88,85,91,90,86,90,93,96,86,79,93,97,92,94,86,92,96,98,57,57,0,15
"76","2014/04/01 23:43",86,91,86,98,92,88,91,89,92,83,86,84,89,81,95,88,97,88,89,77,90,79,73,87,79,86,98,78,91,97,99,92,94,83,74
"77","2014/04/01 23:48",93,97,85,94,94,98,92,94,97,94,83,91,94,93,96,89,95,87,94,90,95,78,90,91,91,96,90,90,98,97,98,71,57,0,18
"78","2014/04/01 23:53",91,95,91,85,94,94,94,95,94,79,90,94,94,91,93,90,96,94,93,87,93,83,93,94,88,93,97,87,96,96,98,100,57,0,26
"79","2014/04/01 23:58",91,90,88,90,93,98,92,97,93,90,90,91,88,96,97,89,94,86,92,81,87,78,89,96,76,95,99,86,97,97,99,92,94,88,85
"80","2014/04/02 00:03",93,95,94,96,97,100,99,99,99,98,93,98,95,97,100,90,98,89,96,95,98,90,89,99,94,99,99,95,96,95,98,75,85,0,0
"81","2014/04/02 00:08",91,95,92,90,94,97,92,96,97,88,88,91,90,98,93,92,92,94,95,88,94,87,87,92,96,93,94,96,95,96,94,62,57,0,18
"82","2014/04/02 00:13",97,98,95,98,97,99,97,99,97,99,97,98,98,98,94,99,97,96,98,95,98,94,97,97,97,99,98,97,99,97,99,97,94,87,74
"83","2014/04/02 00:18",96,100,98,100,99,99,99,100,99,100,99,99,97,99,99,99,98,99,99,97,100,97,96,99,100,99,99,97,99,97,99,62,85,50,16
"84","2014/04/02 00:23",97,100,100,98,98,100,99,99,100,100,99,99,97,99,99,97,98,99,99,99,99,98,96,100,100,99,100,99,99,97,99,62,50,0,14
"85","2014/04/02 00:28",97,99,99,98,99,99,99,99,99,99,98,99,99,99,98,99,99,99,98,99,99,99,96,99,98,99,98,99,99,98,99,97,94,89,96
"86","2014/04/02 00:33",97,100,99,97,99,100,100,100,100,100,99,100,97,99,98,99,99,99,99,99,100,100,96,99,100,100,99,100,100,97,99,57,80,0,30
"87","2014/04/02 00:38",95,98,96,96,97,99,98,98,99,97,97,95,96,98,96,97,97,96,98,99,98,95,93,96,99,98,96,97,98,96,99,62,66,0,21
"88","2014/04/02 00:43",96,99,99,98,99,99,99,99,99,99,99,99,98,99,99,98,99,98,99,99,99,99,97,99,99,99,99,99,99,97,98,95,94,83,83
"89","2014/04/02 00:48",98,100,97,96,98,100,99,99,99,99,98,98,94,98,98,98,99,99,99,98,100,99,94,99,96,99,99,99,99,96,99,71,85,50,16
"90","2014/04/02 00:53",96,100,97,97,99,100,99,99,99,99,99,99,98,99,99,100,99,99,99,100,100,97,95,99,100,99,100,99,99,96,98,55,57,0,14
"91","2014/04/02 00:58",93,99,99,99,98,98,99,99,97,99,98,99,99,98,98,99,98,99,98,98,98,96,94,98,99,99,98,99,99,98,99,94,94,83,75
"92","2014/04/02 01:03",95,99,96,96,98,97,99,99,99,98,97,97,98,96,98,100,97,99,98,98,98,98,92,99,99,99,98,98,98,96,99,66,80,100,31
"93","2014/04/02 01:08",95,98,97,96,97,97,97,98,97,96,96,96,96,97,95,98,96,97,97,96,97,96,95,97,96,98,97,97,97,95,98,66,66,0,37
"94","2014/04/02 01:13",94,98,98,96,99,98,99,99,98,98,97,97,99,97,97,99,98,99,99,97,99,99,97,99,98,99,98,99,99,97,99,91,94,87,81
"95","2014/04/02 01:18",88,94,92,93,95,96,95,96,96,92,93,91,89,94,93,92,93,91,96,92,92,93,89,92,92,95,97,93,97,96,99,83,85,33,18
"96","2014/04/02 01:23",93,99,97,95,98,99,99,100,99,99,97,94,97,98,97,99,98,98,99,96,97,98,88,97,97,99,99,98,98,94,98,57,57,0,12
